BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   161	1.610	      -6.4	       7.4	      27.2	       4.8	      -5.7	      17.4	      -3.9	       1.3	      -1.6	       7.0	       2.5	       5.5	       1.1	       3.2	     -17.0	      -1.1	      -3.2	     -17.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -31.0	     180.0	      90.0	     -17.3	    -180.0	      90.0	       0.6	     -15.5	       9.5	       1.2	     -14.1	      18.7	
   162	1.620	      -6.5	       7.5	      27.1	       4.8	      -5.6	      18.1	      -4.2	       1.1	      -1.8	       7.2	       2.5	       5.3	       1.4	       3.0	     -17.0	      -1.4	      -3.0	     -17.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -30.5	     180.0	      90.0	     -17.4	     180.0	      90.0	       0.6	     -15.6	       9.3	       1.2	     -13.9	      18.7	
   163	1.630	      -6.7	       7.6	      26.9	       4.8	      -5.4	      18.8	      -4.5	       1.0	      -1.9	       7.3	       2.6	       5.1	       1.6	       2.8	     -17.2	      -1.6	      -2.8	     -17.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.9	     180.0	      90.0	     -17.4	    -180.0	      90.0	       0.6	     -15.6	       9.2	       1.1	     -13.7	      18.7	
   164	1.640	      -7.0	       7.6	      26.4	       4.8	      -5.3	      19.5	      -4.7	       0.8	      -2.1	       7.4	       2.6	       5.0	       1.8	       2.6	     -17.3	      -1.8	      -2.6	     -17.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.2	     180.0	      90.0	     -17.4	     180.0	      90.0	       0.6	     -15.6	       8.9	       1.1	     -13.5	      18.7	
   165	1.650	      -7.5	       7.6	      25.9	       4.9	      -5.1	      20.2	      -4.9	       0.6	      -2.4	       7.5	       2.6	       4.8	       2.0	       2.4	     -17.3	      -2.0	      -2.4	     -17.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -28.4	    -180.0	      90.0	     -17.5	    -180.0	      90.0	       0.6	     -15.6	       8.7	       1.0	     -13.3	      18.6	
   166	1.660	      -8.0	       7.6	      25.2	       5.2	      -4.9	      20.8	      -5.1	       0.4	      -2.6	       7.6	       2.7	       4.6	       2.2	       2.1	     -17.4	      -2.2	      -2.1	     -17.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -27.6	     180.0	      90.0	     -17.5	    -180.0	      90.0	       0.6	     -15.6	       8.4	       1.0	     -13.1	      18.6	
   167	1.670	      -8.5	       7.7	      24.4	       5.4	      -4.8	      21.4	      -5.2	       0.3	      -2.8	       7.6	       2.7	       4.4	       2.5	       1.9	     -17.5	      -2.5	      -1.9	     -17.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.7	    -180.0	      90.0	     -17.6	     180.0	      90.0	       0.6	     -15.6	       8.0	       1.0	     -13.0	      18.6	
   168	1.680	      -9.1	       7.7	      23.5	       5.8	      -4.6	      21.9	      -5.3	       0.1	      -3.0	       7.6	       2.8	       4.2	       2.7	       1.7	     -17.6	      -2.7	      -1.7	     -17.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.9	    -180.0	      90.0	     -17.6	    -180.0	      90.0	       0.7	     -15.6	       7.7	       0.9	     -12.8	      18.7	
   169	1.690	      -9.8	       7.7	      22.5	       6.1	      -4.5	      22.5	      -5.4	       0.0	      -3.3	       7.6	       2.8	       4.1	       2.9	       1.5	     -17.7	      -2.9	      -1.5	     -17.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.0	     180.0	      90.0	     -17.7	     180.0	      90.0	       0.7	     -15.6	       7.2	       0.9	     -12.7	      18.7	
   170	1.700	     -10.3	       7.6	      21.5	       6.5	      -4.4	      23.0	      -5.5	      -0.1	      -3.5	       7.6	       2.8	       4.0	       3.1	       1.3	     -17.8	      -3.1	      -1.3	     -17.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -24.1	    -180.0	      90.0	     -17.8	    -180.0	      90.0	       0.8	     -15.6	       6.8	       0.9	     -12.5	      18.7	
   171	1.710	     -10.9	       7.5	      20.4	       6.9	      -4.3	      23.5	      -5.6	      -0.2	      -3.7	       7.5	       2.8	       3.9	       3.3	       1.1	     -17.9	      -3.3	      -1.1	     -17.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.3	    -180.0	      90.0	     -17.9	     180.0	      90.0	       0.9	     -15.6	       6.3	       0.9	     -12.3	      18.8	
   172	1.720	     -11.3	       7.4	      19.3	       7.2	      -4.2	      24.0	      -5.7	      -0.3	      -4.0	       7.4	       2.8	       3.8	       3.6	       0.9	     -18.1	      -3.6	      -0.9	     -18.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -22.4	     180.0	      90.0	     -18.0	    -180.0	      90.0	       1.0	     -15.6	       5.8	       0.8	     -12.1	      18.8	
   173	1.730	     -11.7	       7.2	      18.2	       7.4	      -4.1	      24.4	      -5.9	      -0.4	      -4.2	       7.3	       2.8	       3.7	       3.8	       0.7	     -18.2	      -3.8	      -0.7	     -18.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -21.6	    -180.0	      90.0	     -18.1	    -180.0	      90.0	       1.1	     -15.6	       5.3	       0.8	     -11.8	      18.8	
   174	1.740	     -11.9	       6.9	      17.2	       7.5	      -4.0	      24.8	      -6.0	      -0.4	      -4.5	       7.3	       2.8	       3.6	       4.0	       0.5	     -18.3	      -4.0	      -0.5	     -18.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -20.8	     180.0	      90.0	     -18.2	     180.0	      90.0	       1.1	     -15.6	       4.8	       0.8	     -11.6	      18.8	
   175	1.750	     -12.0	       6.6	      16.1	       7.5	      -3.8	      25.2	      -6.2	      -0.6	      -4.8	       7.2	       2.8	       3.5	       4.2	       0.2	     -18.4	      -4.2	      -0.2	     -18.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -20.0	     180.0	      90.0	     -18.4	    -180.0	      90.0	       1.2	     -15.5	       4.4	       0.8	     -11.3	      18.8	
   176	1.760	     -12.1	       6.3	      15.1	       7.4	      -3.7	      25.6	      -6.4	      -0.7	      -5.1	       7.2	       2.8	       3.4	       4.4	      -0.0	     -18.5	      -4.4	       0.0	     -18.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -19.1	     180.0	      90.0	     -18.6	     180.0	      90.0	       1.3	     -15.3	       4.0	       0.8	     -11.1	      18.8	
   177	1.770	     -12.0	       6.0	      14.1	       7.3	      -3.6	      25.9	      -6.6	      -0.8	      -5.5	       7.1	       2.8	       3.1	       4.6	      -0.2	     -18.6	      -4.6	       0.2	     -18.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -18.3	    -180.0	      90.0	     -18.7	     180.0	      90.0	       1.4	     -15.0	       3.5	       0.7	     -10.9	      18.8	
   178	1.780	     -12.0	       5.7	      13.1	       7.2	      -3.6	      26.2	      -6.8	      -0.8	      -6.0	       7.1	       2.8	       2.9	       4.8	      -0.4	     -18.8	      -4.8	       0.4	     -18.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -17.4	    -180.0	      90.0	     -19.0	     180.0	      90.0	       1.5	     -14.6	       3.2	       0.6	     -10.7	      18.7	
   179	1.790	     -12.0	       5.5	      12.1	       7.2	      -3.5	      26.5	      -6.9	      -0.9	      -6.4	       7.0	       2.8	       2.6	       5.0	      -0.6	     -18.9	      -5.0	       0.6	     -18.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -16.4	    -180.0	      90.0	     -19.2	    -180.0	      90.0	       1.6	     -14.2	       2.8	       0.6	     -10.5	      18.6	
   180	1.800	     -12.1	       5.2	      11.2	       7.2	      -3.5	      26.8	      -6.9	      -1.0	      -6.9	       6.9	       2.8	       2.3	       5.2	      -0.7	     -18.9	      -5.2	       0.7	     -18.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -15.5	    -180.0	      90.0	     -19.4	    -180.0	      90.0	       1.6	     -13.7	       2.5	       0.5	     -10.3	      18.5	
   181	1.810	     -12.2	       5.0	      10.3	       7.2	      -3.4	      27.1	      -7.0	      -1.0	      -7.4	       6.7	       2.9	       2.0	       5.4	      -0.9	     -19.0	      -5.4	       0.9	     -19.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -14.7	    -180.0	      90.0	     -19.7	     180.0	      90.0	       1.6	     -13.3	       2.3	       0.4	     -10.1	      18.4	
   182	1.820	     -12.3	       4.8	       9.5	       7.2	      -3.4	      27.4	      -7.0	      -1.1	      -7.8	       6.4	       2.9	       1.7	       5.5	      -1.1	     -19.1	      -5.5	       1.1	     -19.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -13.8	     180.0	      90.0	     -20.1	    -180.0	      90.0	       1.7	     -12.7	       2.1	       0.3	      -9.9	      18.1	
   183	1.830	     -12.3	       4.6	       8.8	       7.1	      -3.4	      27.7	      -7.1	      -1.1	      -8.2	       6.1	       2.9	       1.5	       5.7	      -1.2	     -19.2	      -5.7	       1.2	     -19.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -13.0	    -180.0	      90.0	     -20.5	    -180.0	      90.0	       1.7	     -12.2	       1.9	       0.2	      -9.5	      17.9	
   184	1.840	     -12.3	       4.4	       8.2	       7.1	      -3.4	      28.0	      -7.1	      -1.2	      -8.7	       5.9	       2.9	       1.2	       5.9	      -1.4	     -19.2	      -5.9	       1.4	     -19.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -12.3	     180.0	      90.0	     -20.9	     180.0	      90.0	       1.7	     -11.7	       1.9	       0.2	      -9.2	      17.6	
   185	1.850	     -12.3	       4.2	       7.7	       6.9	      -3.5	      28.2	      -7.2	      -1.2	      -9.1	       5.6	       3.0	       1.1	       6.1	      -1.5	     -19.3	      -6.1	       1.5	     -19.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -11.6	    -180.0	      90.0	     -21.4	     180.0	      90.0	       1.7	     -11.2	       1.8	       0.1	      -8.8	      17.2	
   186	1.860	     -12.2	       4.1	       7.3	       6.8	      -3.5	      28.5	      -7.3	      -1.3	      -9.5	       5.4	       3.0	       1.0	       6.3	      -1.7	     -19.4	      -6.3	       1.7	     -19.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -11.0	     180.0	      90.0	     -21.9	     180.0	      90.0	       1.7	     -10.8	       1.8	       0.1	      -8.4	      16.9	
   187	1.870	     -12.0	       4.0	       7.0	       6.7	      -3.5	      28.7	      -7.4	      -1.3	      -9.9	       5.3	       3.0	       0.9	       6.5	      -1.8	     -19.4	      -6.5	       1.8	     -19.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -10.6	    -180.0	      90.0	     -22.5	     180.0	      90.0	       1.8	     -10.5	       1.8	       0.1	      -8.1	      16.6	
   188	1.880	     -11.9	       3.9	       6.8	       6.7	      -3.6	      28.9	      -7.5	      -1.4	     -10.2	       5.2	       3.1	       0.9	       6.7	      -1.9	     -19.4	      -6.7	       1.9	     -19.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -10.2	    -180.0	      90.0	     -23.2	    -180.0	      90.0	       1.8	     -10.2	       1.8	       0.1	      -7.8	      16.3	
   189	1.890	     -11.7	       3.8	       6.8	       6.6	      -3.7	      29.1	      -7.6	      -1.5	     -10.6	       5.3	       3.1	       0.9	       6.9	      -2.1	     -19.4	      -6.9	       2.1	     -19.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -10.0	     180.0	      90.0	     -23.9	     180.0	      90.0	       1.8	     -10.0	       1.8	       0.1	      -7.6	      15.9	
   190	1.900	     -11.5	       3.8	       6.8	       6.6	      -3.8	      29.3	      -7.7	      -1.5	     -10.9	       5.5	       3.1	       1.1	       7.1	      -2.2	     -19.3	      -7.1	       2.2	     -19.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	      -9.9	    -180.0	      90.0	     -24.6	    -180.0	      90.0	       1.8	      -9.9	       1.8	       0.1	      -7.5	      15.6	
   191	1.910	     -11.4	       3.8	       7.0	       6.5	      -3.9	      29.4	      -7.8	      -1.6	     -11.2	       5.7	       3.1	       1.3	       7.3	      -2.4	     -19.3	      -7.3	       2.4	     -19.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -10.0	    -180.0	      90.0	     -25.5	    -180.0	      90.0	       1.8	      -9.8	       1.6	       0.1	      -7.3	      15.3	
   192	1.920	     -11.2	       3.8	       7.3	       6.5	      -4.0	      29.5	      -7.9	      -1.7	     -11.5	       6.0	       3.0	       1.6	       7.5	      -2.5	     -19.2	      -7.5	       2.5	     -19.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -10.3	    -180.0	      90.0	     -26.4	     180.0	      90.0	       1.8	      -9.7	       1.3	       0.2	      -7.3	      15.0	
   193	1.930	     -11.0	       3.9	       7.7	       6.5	      -4.2	      29.6	      -8.0	      -1.7	     -11.7	       6.3	       3.0	       2.0	       7.8	      -2.6	     -19.1	      -7.8	       2.6	     -19.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -11.0	     180.0	      90.0	     -27.4	     180.0	      90.0	       1.8	      -9.6	       0.8	       0.2	      -7.2	      14.6	
   194	1.940	     -10.9	       4.1	       8.2	       6.5	      -4.5	      29.6	      -8.0	      -1.8	     -11.9	       6.6	       2.9	       2.4	       8.0	      -2.8	     -19.0	      -8.0	       2.8	     -19.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -11.9	    -180.0	      90.0	     -28.5	     180.0	      90.0	       1.8	      -9.4	       0.1	       0.3	      -7.0	      14.2	
   195	1.950	     -10.8	       4.2	       8.9	       6.4	      -4.7	      29.7	      -8.0	      -1.8	     -12.1	       6.8	       2.8	       2.9	       8.2	      -2.9	     -18.9	      -8.2	       2.9	     -18.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -13.2	     180.0	      90.0	     -29.8	    -180.0	      90.0	       1.9	      -9.1	      -0.6	       0.3	      -6.9	      13.6	
   196	1.960	     -10.7	       4.4	       9.7	       6.3	      -4.9	      29.8	      -8.0	      -1.9	     -12.2	       6.9	       2.8	       3.5	       8.5	      -3.1	     -18.9	      -8.5	       3.1	     -18.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -14.7	    -180.0	      90.0	     -31.2	     180.0	      90.0	       1.9	      -8.8	      -1.3	       0.4	      -6.6	      13.0	
   197	1.970	     -10.4	       4.5	      10.7	       6.1	      -5.1	      30.0	      -7.9	      -2.0	     -12.2	       7.0	       2.7	       4.2	       8.6	      -3.3	     -18.8	      -8.6	       3.3	     -18.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -16.3	    -180.0	      90.0	     -32.7	     180.0	      90.0	       1.9	      -8.5	      -1.8	       0.4	      -6.4	      12.3	
