BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
   334	3.340	  0.476262	  0.982807	  0.643712	  0.669883	  0.959595	  0.790295	  0.573556	  0.873259	  0.831914	  0.564738	  0.694616	  0.939531	  0.553242	  0.479707	  0.815768	  0.536609	  0.412662	  0.816537	  0.517331	  0.310098	  0.867576	  0.509364	  0.073304	  0.821043	  0.614249	  0.015188	  0.875187	  0.689396	  0.988431	  0.508396	  0.573400	  0.915567	  0.455972	  0.564250	  0.707324	  0.339356	  0.551067	  0.484185	  0.447272	  0.549654	  0.425973	  0.445997	  0.532516	  0.315665	  0.391707	  0.515227	  0.072388	  0.441046	  0.631381	  0.024798	  0.408620	  0.452582	  0.018047	  0.754434	  0.450845	  0.022565	  0.490268	  0.586755	  1.474781	  0.815983	  0.521025	  1.488312	  0.640390	  0.600736	  1.476403	  0.477500	
   335	3.350	  0.476288	  0.982825	  0.643699	  0.669846	  0.959564	  0.790289	  0.573506	  0.873286	  0.831887	  0.564756	  0.694620	  0.939521	  0.553262	  0.479704	  0.815747	  0.536611	  0.412685	  0.816522	  0.517383	  0.310105	  0.867567	  0.509372	  0.073311	  0.821058	  0.614259	  0.015211	  0.875184	  0.689495	  0.988428	  0.508396	  0.573510	  0.915556	  0.455952	  0.564286	  0.707326	  0.339332	  0.551117	  0.484192	  0.447263	  0.549632	  0.425987	  0.445979	  0.532551	  0.315657	  0.391711	  0.515270	  0.072399	  0.441055	  0.631386	  0.024795	  0.408596	  0.452587	  0.018040	  0.754417	  0.450760	  0.022607	  0.490261	  0.586796	  1.474769	  0.816017	  0.520994	  1.488351	  0.640370	  0.600773	  1.476401	  0.477516	
   336	3.360	  0.476244	  0.982839	  0.643651	  0.669880	  0.959573	  0.790270	  0.573569	  0.873303	  0.831864	  0.564787	  0.694629	  0.939500	  0.553315	  0.479701	  0.815710	  0.536660	  0.412679	  0.816514	  0.517392	  0.310109	  0.867556	  0.509381	  0.073329	  0.821049	  0.614267	  0.015226	  0.875153	  0.689543	  0.988439	  0.508382	  0.573599	  0.915561	  0.455920	  0.564349	  0.707329	  0.339320	  0.551179	  0.484203	  0.447228	  0.549654	  0.425991	  0.445973	  0.532640	  0.315644	  0.391720	  0.515287	  0.072413	  0.441055	  0.631389	  0.024793	  0.408581	  0.452600	  0.018040	  0.754388	  0.450826	  0.022562	  0.490271	  0.586891	  1.474756	  0.816031	  0.521048	  1.488377	  0.640406	  0.600760	  1.476420	  0.477539	
   337	3.370	  0.476268	  0.982836	  0.643618	  0.669973	  0.959576	  0.790274	  0.573553	  0.873299	  0.831856	  0.564798	  0.694637	  0.939488	  0.553330	  0.479718	  0.815683	  0.536682	  0.412696	  0.816494	  0.517381	  0.310108	  0.867564	  0.509365	  0.073341	  0.821015	  0.614287	  0.015223	  0.875133	  0.689545	  0.988456	  0.508364	  0.573606	  0.915560	  0.455887	  0.564411	  0.707322	  0.339286	  0.551205	  0.484201	  0.447202	  0.549684	  0.425988	  0.445941	  0.532648	  0.315644	  0.391708	  0.515314	  0.072425	  0.441043	  0.631417	  0.024800	  0.408578	  0.452569	  0.018074	  0.754379	  0.450822	  0.022604	  0.490233	  0.586911	  1.474751	  0.816055	  0.521079	  1.488399	  0.640428	  0.600775	  1.476445	  0.477563	
   338	3.380	  0.476270	  0.982850	  0.643602	  0.669978	  0.959575	  0.790265	  0.573537	  0.873286	  0.831840	  0.564780	  0.694644	  0.939466	  0.553310	  0.479754	  0.815676	  0.536741	  0.412710	  0.816488	  0.517400	  0.310132	  0.867554	  0.509374	  0.073357	  0.821013	  0.614325	  0.015218	  0.875159	  0.689478	  0.988453	  0.508334	  0.573654	  0.915562	  0.455855	  0.564462	  0.707319	  0.339265	  0.551174	  0.484218	  0.447197	  0.549751	  0.426001	  0.445935	  0.532647	  0.315657	  0.391703	  0.515272	  0.072446	  0.441021	  0.631400	  0.024794	  0.408566	  0.452558	  0.018088	  0.754390	  0.450866	  0.022612	  0.490235	  0.586872	  1.474728	  0.816076	  0.521082	  1.488388	  0.640450	  0.600802	  1.476473	  0.477570	
   339	3.390	  0.476295	  0.982864	  0.643600	  0.669975	  0.959574	  0.790241	  0.573549	  0.873302	  0.831811	  0.564811	  0.694659	  0.939443	  0.553371	  0.479747	  0.815651	  0.536814	  0.412706	  0.816486	  0.517412	  0.310145	  0.867556	  0.509404	  0.073354	  0.820991	  0.614354	  0.015220	  0.875164	  0.689509	  0.988478	  0.508334	  0.573677	  0.915570	  0.455832	  0.564515	  0.707327	  0.339254	  0.551207	  0.484227	  0.447191	  0.549779	  0.426036	  0.445937	  0.532631	  0.315670	  0.391691	  0.515234	  0.072449	  0.441002	  0.631364	  0.024805	  0.408557	  0.452571	  0.018086	  0.754395	  0.450803	  0.022653	  0.490243	  0.586913	  1.474718	  0.816087	  0.521073	  1.488384	  0.640477	  0.600774	  1.476510	  0.477577	
   340	3.400	  0.476359	  0.982876	  0.643578	  0.669899	  0.959560	  0.790222	  0.573583	  0.873297	  0.831783	  0.564789	  0.694677	  0.939427	  0.553400	  0.479762	  0.815654	  0.536786	  0.412715	  0.816461	  0.517429	  0.310167	  0.867544	  0.509397	  0.073358	  0.820983	  0.614352	  0.015229	  0.875170	  0.689540	  0.988510	  0.508312	  0.573659	  0.915582	  0.455801	  0.564537	  0.707337	  0.339247	  0.551280	  0.484208	  0.447170	  0.549803	  0.426046	  0.445917	  0.532649	  0.315692	  0.391685	  0.515300	  0.072454	  0.441009	  0.631399	  0.024835	  0.408555	  0.452592	  0.018088	  0.754378	  0.450833	  0.022670	  0.490253	  0.586971	  1.474716	  0.816102	  0.521088	  1.488418	  0.640498	  0.600747	  1.476519	  0.477586	
   341	3.410	  0.476352	  0.982896	  0.643521	  0.669791	  0.959556	  0.790229	  0.573570	  0.873318	  0.831767	  0.564741	  0.694694	  0.939425	  0.553414	  0.479790	  0.815646	  0.536772	  0.412720	  0.816462	  0.517483	  0.310163	  0.867543	  0.509401	  0.073375	  0.820987	  0.614302	  0.015231	  0.875169	  0.689521	  0.988514	  0.508299	  0.573676	  0.915583	  0.455784	  0.564508	  0.707334	  0.339233	  0.551312	  0.484215	  0.447162	  0.549821	  0.426026	  0.445896	  0.532661	  0.315705	  0.391651	  0.515315	  0.072464	  0.441019	  0.631422	  0.024864	  0.408570	  0.452588	  0.018100	  0.754370	  0.450827	  0.022702	  0.490260	  0.586993	  1.474700	  0.816107	  0.521152	  1.488398	  0.640525	  0.600783	  1.476532	  0.477596	
   342	3.420	  0.476325	  0.982887	  0.643483	  0.669804	  0.959546	  0.790203	  0.573569	  0.873345	  0.831742	  0.564769	  0.694713	  0.939430	  0.553414	  0.479787	  0.815642	  0.536765	  0.412725	  0.816476	  0.517518	  0.310157	  0.867563	  0.509359	  0.073391	  0.820988	  0.614300	  0.015244	  0.875163	  0.689438	  0.988500	  0.508279	  0.573782	  0.915551	  0.455772	  0.564512	  0.707344	  0.339210	  0.551289	  0.484234	  0.447162	  0.549851	  0.426023	  0.445900	  0.532699	  0.315705	  0.391653	  0.515293	  0.072484	  0.441003	  0.631423	  0.024871	  0.408566	  0.452542	  0.018142	  0.754376	  0.450856	  0.022683	  0.490237	  0.587006	  1.474682	  0.816115	  0.521137	  1.488402	  0.640526	  0.600806	  1.476571	  0.477588	
   343	3.430	  0.476283	  0.982881	  0.643459	  0.669926	  0.959584	  0.790170	  0.573615	  0.873331	  0.831720	  0.564827	  0.694710	  0.939424	  0.553388	  0.479783	  0.815621	  0.536772	  0.412740	  0.816481	  0.517528	  0.310159	  0.867561	  0.509342	  0.073403	  0.820974	  0.614342	  0.015261	  0.875163	  0.689501	  0.988505	  0.508259	  0.573780	  0.915568	  0.455748	  0.564530	  0.707352	  0.339188	  0.551235	  0.484244	  0.447144	  0.549843	  0.426043	  0.445909	  0.532696	  0.315702	  0.391640	  0.515309	  0.072489	  0.440996	  0.631490	  0.024883	  0.408573	  0.452539	  0.018137	  0.754380	  0.450877	  0.022653	  0.490240	  0.587019	  1.474679	  0.816097	  0.521138	  1.488414	  0.640506	  0.600832	  1.476591	  0.477587	
   344	3.440	  0.476252	  0.982876	  0.643450	  0.669890	  0.959593	  0.790162	  0.573548	  0.873327	  0.831698	  0.564831	  0.694699	  0.939405	  0.553402	  0.479790	  0.815607	  0.536737	  0.412752	  0.816459	  0.517533	  0.310151	  0.867559	  0.509336	  0.073392	  0.820973	  0.614326	  0.015278	  0.875151	  0.689554	  0.988549	  0.508273	  0.573761	  0.915571	  0.455729	  0.564555	  0.707363	  0.339165	  0.551261	  0.484239	  0.447121	  0.549810	  0.426064	  0.445911	  0.532737	  0.315705	  0.391643	  0.515270	  0.072506	  0.440993	  0.631516	  0.024901	  0.408623	  0.452620	  0.018082	  0.754385	  0.450891	  0.022645	  0.490236	  0.587013	  1.474670	  0.816104	  0.521173	  1.488429	  0.640504	  0.600876	  1.476610	  0.477580	
   345	3.450	  0.476223	  0.982862	  0.643426	  0.669896	  0.959611	  0.790165	  0.573560	  0.873335	  0.831696	  0.564838	  0.694701	  0.939409	  0.553377	  0.479805	  0.815609	  0.536716	  0.412765	  0.816452	  0.517531	  0.310158	  0.867533	  0.509322	  0.073384	  0.820972	  0.614304	  0.015285	  0.875149	  0.689547	  0.988549	  0.508246	  0.573768	  0.915561	  0.455717	  0.564576	  0.707371	  0.339140	  0.551264	  0.484259	  0.447114	  0.549775	  0.426060	  0.445893	  0.532647	  0.315731	  0.391643	  0.515204	  0.072514	  0.440978	  0.631445	  0.024917	  0.408612	  0.452595	  0.018079	  0.754402	  0.450845	  0.022660	  0.490235	  0.586998	  1.474676	  0.816117	  0.521144	  1.488421	  0.640516	  0.600829	  1.476645	  0.477571	
   346	3.460	  0.476185	  0.982860	  0.643402	  0.669974	  0.959635	  0.790185	  0.573541	  0.873335	  0.831683	  0.564792	  0.694718	  0.939385	  0.553331	  0.479821	  0.815602	  0.536717	  0.412752	  0.816439	  0.517527	  0.310182	  0.867526	  0.509282	  0.073400	  0.820971	  0.614260	  0.015294	  0.875146	  0.689512	  0.988572	  0.508229	  0.573707	  0.915577	  0.455708	  0.564578	  0.707374	  0.339151	  0.551272	  0.484263	  0.447115	  0.549822	  0.426053	  0.445894	  0.532565	  0.315740	  0.391609	  0.515204	  0.072511	  0.440978	  0.631376	  0.024915	  0.408584	  0.452589	  0.018092	  0.754396	  0.450769	  0.022661	  0.490216	  0.586999	  1.474693	  0.816111	  0.521139	  1.488415	  0.640524	  0.600764	  1.476674	  0.477585	
   347	3.470	  0.476188	  0.982844	  0.643387	  0.669874	  0.959620	  0.790152	  0.573416	  0.873346	  0.831671	  0.564718	  0.694735	  0.939353	  0.553277	  0.479815	  0.815599	  0.536676	  0.412739	  0.816436	  0.517471	  0.310187	  0.867518	  0.509245	  0.073427	  0.820963	  0.614191	  0.015286	  0.875153	  0.689511	  0.988574	  0.508235	  0.573727	  0.915573	  0.455703	  0.564565	  0.707365	  0.339151	  0.551282	  0.484263	  0.447093	  0.549805	  0.426059	  0.445897	  0.532535	  0.315744	  0.391585	  0.515211	  0.072504	  0.441005	  0.631386	  0.024932	  0.408586	  0.452625	  0.018076	  0.754385	  0.450754	  0.022660	  0.490193	  0.586948	  1.474703	  0.816106	  0.521202	  1.488381	  0.640506	  0.600763	  1.476677	  0.477597	
   348	3.480	  0.476239	  0.982841	  0.643367	  0.669885	  0.959610	  0.790151	  0.573394	  0.873364	  0.831661	  0.564668	  0.694746	  0.939352	  0.553264	  0.479816	  0.815582	  0.536646	  0.412729	  0.816441	  0.517416	  0.310195	  0.867521	  0.509222	  0.073430	  0.820963	  0.614153	  0.015306	  0.875154	  0.689495	  0.988582	  0.508206	  0.573782	  0.915560	  0.455678	  0.564565	  0.707370	  0.339145	  0.551233	  0.484266	  0.447105	  0.549755	  0.426077	  0.445885	  0.532554	  0.315743	  0.391597	  0.515177	  0.072514	  0.441014	  0.631385	  0.024946	  0.408583	  0.452668	  0.018039	  0.754381	  0.450756	  0.022659	  0.490207	  0.586937	  1.474689	  0.816117	  0.521238	  1.488364	  0.640507	  0.600743	  1.476673	  0.477587	
   349	3.490	  0.476295	  0.982823	  0.643365	  0.669926	  0.959624	  0.790137	  0.573411	  0.873357	  0.831636	  0.564637	  0.694727	  0.939344	  0.553245	  0.479834	  0.815562	  0.536596	  0.412726	  0.816429	  0.517375	  0.310197	  0.867506	  0.509195	  0.073429	  0.820966	  0.614178	  0.015304	  0.875157	  0.689431	  0.988600	  0.508162	  0.573843	  0.915538	  0.455657	  0.564567	  0.707372	  0.339124	  0.551205	  0.484267	  0.447095	  0.549711	  0.426077	  0.445876	  0.532545	  0.315753	  0.391635	  0.515128	  0.072517	  0.441019	  0.631415	  0.024935	  0.408581	  0.452639	  0.018047	  0.754393	  0.450844	  0.022613	  0.490239	  0.586939	  1.474668	  0.816126	  0.521163	  1.488337	  0.640528	  0.600702	  1.476672	  0.477588	
   350	3.500	  0.476306	  0.982806	  0.643361	  0.669811	  0.959631	  0.790111	  0.573368	  0.873351	  0.831622	  0.564606	  0.694726	  0.939336	  0.553233	  0.479838	  0.815528	  0.536589	  0.412744	  0.816424	  0.517316	  0.310197	  0.867502	  0.509144	  0.073435	  0.820975	  0.614100	  0.015301	  0.875156	  0.689457	  0.988611	  0.508129	  0.573844	  0.915530	  0.455648	  0.564489	  0.707382	  0.339115	  0.551152	  0.484265	  0.447078	  0.549686	  0.426055	  0.445891	  0.532543	  0.315743	  0.391628	  0.515090	  0.072526	  0.441000	  0.631358	  0.024932	  0.408576	  0.452675	  0.018019	  0.754394	  0.450838	  0.022574	  0.490241	  0.586913	  1.474679	  0.816129	  0.521108	  1.488311	  0.640530	  0.600659	  1.476665	  0.477582	
   351	3.510	  0.476331	  0.982811	  0.643373	  0.669795	  0.959629	  0.790113	  0.573350	  0.873337	  0.831616	  0.564614	  0.694729	  0.939326	  0.553256	  0.479822	  0.815535	  0.536603	  0.412745	  0.816398	  0.517293	  0.310198	  0.867489	  0.509071	  0.073422	  0.820963	  0.614072	  0.015283	  0.875154	  0.689472	  0.988607	  0.508108	  0.573807	  0.915539	  0.455653	  0.564488	  0.707369	  0.339107	  0.551166	  0.484268	  0.447075	  0.549636	  0.426054	  0.445868	  0.532505	  0.315739	  0.391612	  0.515070	  0.072497	  0.440993	  0.631307	  0.024940	  0.408583	  0.452661	  0.018016	  0.754416	  0.450785	  0.022583	  0.490234	  0.586839	  1.474669	  0.816117	  0.521099	  1.488300	  0.640558	  0.600630	  1.476678	  0.477577	
   352	3.520	  0.476319	  0.982823	  0.643363	  0.669838	  0.959627	  0.790122	  0.573330	  0.873360	  0.831617	  0.564616	  0.694737	  0.939321	  0.553243	  0.479811	  0.815558	  0.536555	  0.412736	  0.816391	  0.517282	  0.310194	  0.867469	  0.509046	  0.073417	  0.820963	  0.614054	  0.015285	  0.875163	  0.689414	  0.988614	  0.508101	  0.573774	  0.915566	  0.455657	  0.564536	  0.707355	  0.339113	  0.551102	  0.484266	  0.447093	  0.549576	  0.426068	  0.445843	  0.532484	  0.315737	  0.391615	  0.515025	  0.072499	  0.440994	  0.631252	  0.024950	  0.408576	  0.452626	  0.018025	  0.754417	  0.450805	  0.022577	  0.490242	  0.586786	  1.474649	  0.816113	  0.521048	  1.488286	  0.640571	  0.600593	  1.476663	  0.477582	
   353	3.530	  0.476290	  0.982812	  0.643346	  0.669865	  0.959625	  0.790103	  0.573343	  0.873353	  0.831619	  0.564617	  0.694744	  0.939320	  0.553199	  0.479795	  0.815541	  0.536542	  0.412723	  0.816388	  0.517278	  0.310191	  0.867464	  0.509031	  0.073421	  0.820961	  0.614030	  0.015281	  0.875158	  0.689452	  0.988613	  0.508084	  0.573790	  0.915566	  0.455642	  0.564491	  0.707353	  0.339107	  0.551025	  0.484256	  0.447089	  0.549577	  0.426064	  0.445861	  0.532497	  0.315737	  0.391619	  0.515004	  0.072494	  0.440985	  0.631265	  0.024951	  0.408574	  0.452712	  0.017981	  0.754409	  0.450768	  0.022571	  0.490275	  0.586758	  1.474639	  0.816124	  0.521004	  1.488233	  0.640563	  0.600533	  1.476639	  0.477582	
   354	3.540	  0.476353	  0.982790	  0.643372	  0.669937	  0.959636	  0.790076	  0.573327	  0.873328	  0.831614	  0.564576	  0.694741	  0.939305	  0.553177	  0.479800	  0.815517	  0.536469	  0.412728	  0.816379	  0.517235	  0.310181	  0.867450	  0.509012	  0.073416	  0.820976	  0.614052	  0.015284	  0.875177	  0.689573	  0.988605	  0.508105	  0.573827	  0.915543	  0.455643	  0.564445	  0.707332	  0.339109	  0.551029	  0.484245	  0.447074	  0.549631	  0.426059	  0.445867	  0.532497	  0.315733	  0.391622	  0.514982	  0.072477	  0.440982	  0.631255	  0.024928	  0.408592	  0.452703	  0.017956	  0.754411	  0.450717	  0.022552	  0.490266	  0.586682	  1.474629	  0.816117	  0.520944	  1.488200	  0.640569	  0.600470	  1.476604	  0.477584	
   355	3.550	  0.476394	  0.982794	  0.643351	  0.669851	  0.959633	  0.790049	  0.573346	  0.873332	  0.831602	  0.564564	  0.694709	  0.939307	  0.553111	  0.479797	  0.815503	  0.536456	  0.412732	  0.816361	  0.517194	  0.310184	  0.867450	  0.509005	  0.073402	  0.821000	  0.614082	  0.015287	  0.875175	  0.689659	  0.988614	  0.508123	  0.573788	  0.915543	  0.455649	  0.564455	  0.707313	  0.339104	  0.551025	  0.484236	  0.447073	  0.549656	  0.426042	  0.445859	  0.532470	  0.315729	  0.391613	  0.514978	  0.072440	  0.440982	  0.631195	  0.024930	  0.408590	  0.452625	  0.017961	  0.754414	  0.450717	  0.022523	  0.490256	  0.586561	  1.474621	  0.816095	  0.520929	  1.488158	  0.640527	  0.600436	  1.476588	  0.477575	
   356	3.560	  0.476339	  0.982815	  0.643371	  0.669842	  0.959629	  0.790028	  0.573392	  0.873319	  0.831597	  0.564556	  0.694679	  0.939292	  0.553069	  0.479811	  0.815503	  0.536460	  0.412732	  0.816340	  0.517137	  0.310187	  0.867443	  0.508991	  0.073391	  0.820995	  0.614079	  0.015273	  0.875164	  0.689668	  0.988609	  0.508102	  0.573712	  0.915553	  0.455641	  0.564462	  0.707325	  0.339082	  0.551032	  0.484248	  0.447085	  0.549688	  0.426030	  0.445867	  0.532474	  0.315704	  0.391609	  0.515001	  0.072449	  0.440996	  0.631198	  0.024919	  0.408582	  0.452636	  0.017958	  0.754423	  0.450771	  0.022482	  0.490275	  0.586528	  1.474588	  0.816088	  0.520905	  1.488125	  0.640519	  0.600348	  1.476567	  0.477557	
   357	3.570	  0.476277	  0.982821	  0.643374	  0.669904	  0.959615	  0.790021	  0.573424	  0.873302	  0.831587	  0.564571	  0.694653	  0.939277	  0.553098	  0.479789	  0.815491	  0.536437	  0.412710	  0.816336	  0.517161	  0.310171	  0.867431	  0.508988	  0.073387	  0.820993	  0.614056	  0.015271	  0.875173	  0.689621	  0.988589	  0.508055	  0.573729	  0.915555	  0.455660	  0.564495	  0.707326	  0.339075	  0.551032	  0.484260	  0.447086	  0.549636	  0.426023	  0.445870	  0.532518	  0.315695	  0.391606	  0.515025	  0.072433	  0.441010	  0.631206	  0.024901	  0.408591	  0.452663	  0.017961	  0.754426	  0.450783	  0.022466	  0.490282	  0.586475	  1.474564	  0.816086	  0.520834	  1.488121	  0.640519	  0.600291	  1.476545	  0.477553	
   358	3.580	  0.476319	  0.982802	  0.643363	  0.669925	  0.959631	  0.790034	  0.573420	  0.873289	  0.831590	  0.564598	  0.694674	  0.939267	  0.553072	  0.479792	  0.815494	  0.536449	  0.412703	  0.816347	  0.517175	  0.310157	  0.867433	  0.509001	  0.073359	  0.821022	  0.614048	  0.015250	  0.875187	  0.689589	  0.988564	  0.508055	  0.573727	  0.915549	  0.455656	  0.564526	  0.707329	  0.339069	  0.551044	  0.484258	  0.447079	  0.549577	  0.426016	  0.445854	  0.532509	  0.315708	  0.391585	  0.515041	  0.072408	  0.441002	  0.631170	  0.024887	  0.408579	  0.452671	  0.017938	  0.754428	  0.450808	  0.022450	  0.490281	  0.586475	  1.474540	  0.816087	  0.520771	  1.488087	  0.640525	  0.600246	  1.476534	  0.477550	
   359	3.590	  0.476341	  0.982805	  0.643358	  0.669937	  0.959615	  0.790044	  0.573454	  0.873290	  0.831597	  0.564633	  0.694675	  0.939248	  0.553064	  0.479810	  0.815504	  0.536447	  0.412699	  0.816344	  0.517187	  0.310153	  0.867447	  0.508998	  0.073354	  0.821036	  0.614074	  0.015239	  0.875193	  0.689588	  0.988540	  0.508079	  0.573689	  0.915538	  0.455638	  0.564560	  0.707311	  0.339071	  0.551037	  0.484223	  0.447081	  0.549601	  0.426023	  0.445840	  0.532490	  0.315708	  0.391586	  0.515065	  0.072423	  0.440984	  0.631212	  0.024870	  0.408565	  0.452652	  0.017966	  0.754439	  0.450809	  0.022444	  0.490291	  0.586464	  1.474534	  0.816067	  0.520683	  1.488031	  0.640512	  0.600217	  1.476512	  0.477525	
   360	3.600	  0.476298	  0.982795	  0.643351	  0.669884	  0.959613	  0.790052	  0.573515	  0.873293	  0.831588	  0.564592	  0.694677	  0.939258	  0.553057	  0.479779	  0.815501	  0.536482	  0.412709	  0.816340	  0.517192	  0.310160	  0.867450	  0.508996	  0.073341	  0.821025	  0.614078	  0.015253	  0.875183	  0.689586	  0.988533	  0.508083	  0.573703	  0.915542	  0.455621	  0.564574	  0.707281	  0.339070	  0.551046	  0.484205	  0.447090	  0.549629	  0.426028	  0.445855	  0.532501	  0.315694	  0.391603	  0.515031	  0.072413	  0.440989	  0.631209	  0.024870	  0.408552	  0.452633	  0.017990	  0.754457	  0.450839	  0.022421	  0.490276	  0.586387	  1.474539	  0.816049	  0.520647	  1.488008	  0.640492	  0.600186	  1.476469	  0.477503	
   361	3.610	  0.476293	  0.982787	  0.643364	  0.669803	  0.959586	  0.790016	  0.573514	  0.873293	  0.831592	  0.564624	  0.694677	  0.939280	  0.553087	  0.479759	  0.815523	  0.536538	  0.412706	  0.816342	  0.517211	  0.310147	  0.867440	  0.509051	  0.073344	  0.821015	  0.614059	  0.015237	  0.875174	  0.689616	  0.988521	  0.508045	  0.573768	  0.915548	  0.455599	  0.564578	  0.707268	  0.339075	  0.551090	  0.484207	  0.447091	  0.549659	  0.426000	  0.445859	  0.532512	  0.315664	  0.391615	  0.515018	  0.072395	  0.440987	  0.631213	  0.024857	  0.408545	  0.452627	  0.017977	  0.754471	  0.450810	  0.022456	  0.490277	  0.586350	  1.474542	  0.816029	  0.520618	  1.488011	  0.640467	  0.600147	  1.476425	  0.477491	
