BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
   260	2.600	 -0.514681	  0.966604	  0.646310	 -0.317962	  0.940148	  0.806647	 -0.429456	  0.860820	  0.842107	 -0.453454	  0.680144	  0.943535	 -0.494051	  0.473050	  0.817318	 -0.529381	  0.410303	  0.816773	 -0.578435	  0.313126	  0.857734	 -0.702173	  0.116529	  0.795866	 -0.621242	  0.026594	  0.816863	 -0.292664	  0.966600	  0.525024	 -0.390498	  0.897510	  0.465400	 -0.318235	  0.682155	  0.367846	 -0.252350	  0.482623	  0.488393	 -0.234529	  0.427668	  0.489255	 -0.220496	  0.315490	  0.442897	 -0.180851	  0.079966	  0.497035	 -0.064154	  0.044608	  0.492771	 -0.789261	  0.093126	  0.744390	 -0.249800	  0.028184	  0.543490	 -0.315600	  1.462014	  0.816278	 -0.397068	  1.477029	  0.641555	 -0.319770	  1.443465	  0.476271	
   261	2.610	 -0.503135	  0.966844	  0.645315	 -0.306287	  0.941429	  0.805286	 -0.417724	  0.861130	  0.841126	 -0.440015	  0.681047	  0.943188	 -0.478382	  0.472894	  0.819052	 -0.514105	  0.410085	  0.818987	 -0.567594	  0.314779	  0.859245	 -0.697484	  0.122582	  0.796113	 -0.619985	  0.027858	  0.816219	 -0.281083	  0.967799	  0.523623	 -0.377830	  0.898599	  0.464635	 -0.307510	  0.682468	  0.368050	 -0.240107	  0.484117	  0.488803	 -0.222069	  0.429449	  0.489698	 -0.207236	  0.316966	  0.442943	 -0.177557	  0.079530	  0.496963	 -0.061652	  0.042495	  0.492630	 -0.784724	  0.103465	  0.743914	 -0.247411	  0.028992	  0.543210	 -0.306649	  1.463452	  0.813187	 -0.387193	  1.477772	  0.637627	 -0.309046	  1.443151	  0.472696	
   262	2.620	 -0.491385	  0.967097	  0.644595	 -0.294347	  0.943092	  0.803698	 -0.405573	  0.861564	  0.840171	 -0.426333	  0.682464	  0.942946	 -0.461668	  0.472863	  0.821395	 -0.499039	  0.410193	  0.821482	 -0.556202	  0.317012	  0.861220	 -0.691325	  0.129264	  0.796477	 -0.618854	  0.029761	  0.815471	 -0.269117	  0.969405	  0.522471	 -0.366521	  0.899683	  0.463677	 -0.296917	  0.682427	  0.367826	 -0.227239	  0.485207	  0.489239	 -0.209565	  0.430567	  0.490249	 -0.194952	  0.317742	  0.443194	 -0.175287	  0.079179	  0.497145	 -0.059579	  0.041324	  0.491789	 -0.778835	  0.115110	  0.743025	 -0.245486	  0.029396	  0.543037	 -0.297766	  1.465208	  0.810078	 -0.377468	  1.478601	  0.633887	 -0.298361	  1.443134	  0.469277	
   263	2.630	 -0.480071	  0.967523	  0.643805	 -0.283106	  0.944933	  0.802071	 -0.393331	  0.862219	  0.839157	 -0.411761	  0.684100	  0.942824	 -0.444088	  0.472894	  0.824045	 -0.483161	  0.410418	  0.824029	 -0.544134	  0.320103	  0.863451	 -0.684063	  0.136782	  0.796979	 -0.617530	  0.032510	  0.814598	 -0.257682	  0.971027	  0.521150	 -0.355081	  0.900281	  0.462637	 -0.285793	  0.682518	  0.367149	 -0.214636	  0.485363	  0.489694	 -0.197585	  0.430629	  0.491030	 -0.184517	  0.317706	  0.443836	 -0.173400	  0.078953	  0.497457	 -0.057903	  0.040068	  0.490417	 -0.771103	  0.127826	  0.742071	 -0.244243	  0.029998	  0.542824	 -0.288485	  1.467190	  0.806967	 -0.367801	  1.479489	  0.630302	 -0.287728	  1.443423	  0.466135	
   264	2.640	 -0.468889	  0.967984	  0.642813	 -0.271611	  0.946885	  0.800386	 -0.380835	  0.863012	  0.838155	 -0.395977	  0.685811	  0.943024	 -0.425818	  0.473241	  0.826552	 -0.465559	  0.411035	  0.826863	 -0.530582	  0.323902	  0.865697	 -0.675641	  0.145148	  0.797712	 -0.615367	  0.035439	  0.813502	 -0.246387	  0.972287	  0.519820	 -0.343619	  0.900619	  0.461578	 -0.274155	  0.682864	  0.366472	 -0.203629	  0.485235	  0.489839	 -0.187656	  0.430314	  0.491739	 -0.176245	  0.317183	  0.444543	 -0.171687	  0.078653	  0.497761	 -0.056502	  0.038744	  0.488843	 -0.761430	  0.141262	  0.741371	 -0.243403	  0.030547	  0.542623	 -0.279513	  1.469219	  0.803913	 -0.358150	  1.480441	  0.626988	 -0.277294	  1.443981	  0.463292	
   265	2.650	 -0.457771	  0.968314	  0.641681	 -0.260589	  0.948950	  0.798602	 -0.368373	  0.863869	  0.837275	 -0.380052	  0.687614	  0.943242	 -0.406798	  0.473632	  0.828796	 -0.447421	  0.412306	  0.829552	 -0.515689	  0.328192	  0.867776	 -0.665227	  0.153971	  0.798863	 -0.612209	  0.038656	  0.812622	 -0.234921	  0.973247	  0.518652	 -0.332307	  0.900907	  0.460378	 -0.262204	  0.682887	  0.366088	 -0.193916	  0.484903	  0.490100	 -0.179913	  0.429694	  0.492437	 -0.170077	  0.316699	  0.445140	 -0.170527	  0.078263	  0.498030	 -0.055640	  0.037692	  0.487708	 -0.749683	  0.155463	  0.740981	 -0.243005	  0.030940	  0.542493	 -0.270602	  1.471231	  0.801086	 -0.348655	  1.481369	  0.623975	 -0.266919	  1.444719	  0.460645	
   266	2.660	 -0.446929	  0.968626	  0.640281	 -0.249487	  0.951077	  0.796880	 -0.355963	  0.864663	  0.836240	 -0.364453	  0.689413	  0.943269	 -0.386854	  0.473937	  0.830606	 -0.428204	  0.413832	  0.831627	 -0.499619	  0.332915	  0.869733	 -0.652933	  0.162608	  0.800265	 -0.609108	  0.042987	  0.811586	 -0.223678	  0.974290	  0.517282	 -0.321227	  0.901574	  0.458977	 -0.250916	  0.682828	  0.365859	 -0.185606	  0.484617	  0.490464	 -0.173567	  0.429257	  0.492586	 -0.165537	  0.316374	  0.445550	 -0.170129	  0.078157	  0.498184	 -0.055231	  0.037184	  0.487127	 -0.734954	  0.169812	  0.740819	 -0.242850	  0.031171	  0.542369	 -0.261704	  1.473376	  0.798325	 -0.339133	  1.482472	  0.621010	 -0.256389	  1.445673	  0.458182	
   267	2.670	 -0.436459	  0.969040	  0.638701	 -0.239036	  0.953132	  0.795337	 -0.344095	  0.865406	  0.834992	 -0.348560	  0.690925	  0.943294	 -0.365651	  0.473785	  0.831855	 -0.407714	  0.415258	  0.833419	 -0.482634	  0.337917	  0.871284	 -0.639345	  0.170536	  0.801469	 -0.604960	  0.047993	  0.810294	 -0.212796	  0.975454	  0.515610	 -0.310476	  0.902703	  0.457869	 -0.241175	  0.683585	  0.365411	 -0.179645	  0.484677	  0.490465	 -0.168063	  0.428909	  0.492602	 -0.162112	  0.315943	  0.445818	 -0.169834	  0.078116	  0.498282	 -0.054944	  0.036832	  0.486677	 -0.718566	  0.184312	  0.741028	 -0.242682	  0.031323	  0.542300	 -0.253140	  1.475629	  0.795742	 -0.329886	  1.483624	  0.618108	 -0.246284	  1.446713	  0.455710	
   268	2.680	 -0.426038	  0.969619	  0.637275	 -0.228851	  0.955087	  0.793785	 -0.332330	  0.865970	  0.833775	 -0.332699	  0.692235	  0.943337	 -0.343606	  0.473443	  0.832852	 -0.385798	  0.416832	  0.835151	 -0.464061	  0.342889	  0.872439	 -0.623879	  0.177913	  0.802416	 -0.598778	  0.054577	  0.809841	 -0.202139	  0.976688	  0.514003	 -0.299495	  0.904075	  0.456888	 -0.232228	  0.684692	  0.364862	 -0.173993	  0.484686	  0.490363	 -0.163543	  0.428700	  0.492556	 -0.159284	  0.315325	  0.446090	 -0.169519	  0.077993	  0.498395	 -0.054722	  0.036501	  0.486246	 -0.702544	  0.198838	  0.742359	 -0.242624	  0.031454	  0.542290	 -0.244792	  1.477679	  0.793269	 -0.320797	  1.484901	  0.615275	 -0.236235	  1.447840	  0.453462	
   269	2.690	 -0.415716	  0.970500	  0.636020	 -0.218551	  0.956896	  0.792411	 -0.321103	  0.866582	  0.832872	 -0.316645	  0.693061	  0.943329	 -0.321130	  0.473293	  0.833735	 -0.363583	  0.418363	  0.836819	 -0.444215	  0.347427	  0.873341	 -0.606903	  0.185858	  0.803511	 -0.588804	  0.062305	  0.810360	 -0.191688	  0.977951	  0.512441	 -0.288983	  0.905362	  0.455931	 -0.223806	  0.685457	  0.364412	 -0.168633	  0.484593	  0.490127	 -0.159298	  0.428411	  0.492496	 -0.156691	  0.314646	  0.446305	 -0.169343	  0.077933	  0.498499	 -0.054568	  0.036305	  0.486011	 -0.683525	  0.210674	  0.744469	 -0.242569	  0.031515	  0.542284	 -0.236563	  1.479703	  0.790982	 -0.311957	  1.486144	  0.612504	 -0.226042	  1.449023	  0.451367	
   270	2.700	 -0.405224	  0.971448	  0.635251	 -0.209042	  0.958553	  0.791447	 -0.309873	  0.867226	  0.832156	 -0.301301	  0.693594	  0.943147	 -0.298411	  0.473630	  0.834523	 -0.340182	  0.419589	  0.838406	 -0.423000	  0.351225	  0.874325	 -0.588885	  0.193879	  0.804141	 -0.575748	  0.070871	  0.811341	 -0.181172	  0.979006	  0.511164	 -0.278834	  0.906694	  0.455086	 -0.215623	  0.685994	  0.363989	 -0.163496	  0.484458	  0.489882	 -0.155200	  0.427904	  0.492340	 -0.154223	  0.314145	  0.446388	 -0.169188	  0.077901	  0.498598	 -0.054521	  0.036260	  0.485882	 -0.665310	  0.221831	  0.745952	 -0.242610	  0.031558	  0.542311	 -0.228492	  1.481722	  0.789058	 -0.302833	  1.487421	  0.610037	 -0.216215	  1.450244	  0.449506	
   271	2.710	 -0.395122	  0.972576	  0.634712	 -0.199130	  0.960197	  0.790748	 -0.298615	  0.868029	  0.831527	 -0.286633	  0.693853	  0.942875	 -0.276061	  0.474876	  0.835053	 -0.316961	  0.421005	  0.839480	 -0.401063	  0.354424	  0.875211	 -0.570308	  0.202002	  0.804328	 -0.560531	  0.079664	  0.813519	 -0.170787	  0.979977	  0.510365	 -0.269163	  0.908144	  0.454471	 -0.207203	  0.686736	  0.363403	 -0.158346	  0.484307	  0.489661	 -0.150646	  0.427320	  0.492362	 -0.151626	  0.313826	  0.446330	 -0.169041	  0.077812	  0.498705	 -0.054611	  0.036150	  0.485709	 -0.646978	  0.231560	  0.745540	 -0.242690	  0.031553	  0.542348	 -0.220179	  1.483562	  0.787300	 -0.293601	  1.488636	  0.608054	 -0.206288	  1.451527	  0.447911	
   272	2.720	 -0.385190	  0.973891	  0.634103	 -0.190009	  0.961859	  0.790324	 -0.287367	  0.869149	  0.831129	 -0.272473	  0.693982	  0.942496	 -0.254285	  0.477005	  0.835436	 -0.293395	  0.422718	  0.840174	 -0.379113	  0.357319	  0.875855	 -0.551000	  0.209797	  0.803895	 -0.543982	  0.088256	  0.816212	 -0.160348	  0.981049	  0.509862	 -0.259597	  0.909363	  0.453896	 -0.198859	  0.687691	  0.362773	 -0.153312	  0.484257	  0.489496	 -0.146188	  0.426944	  0.492315	 -0.148591	  0.313530	  0.446121	 -0.169010	  0.077753	  0.498771	 -0.054663	  0.036075	  0.485608	 -0.628304	  0.239375	  0.743236	 -0.242774	  0.031514	  0.542383	 -0.211880	  1.485261	  0.785840	 -0.284432	  1.490048	  0.606232	 -0.196677	  1.452897	  0.446399	
   273	2.730	 -0.375062	  0.975141	  0.633409	 -0.180310	  0.963666	  0.789993	 -0.276335	  0.870669	  0.830846	 -0.258802	  0.694860	  0.942028	 -0.232820	  0.479902	  0.835961	 -0.271123	  0.425277	  0.840487	 -0.357283	  0.360149	  0.876059	 -0.530712	  0.216540	  0.803143	 -0.524713	  0.095782	  0.818841	 -0.149940	  0.982274	  0.509333	 -0.249816	  0.910344	  0.453299	 -0.190502	  0.688507	  0.362253	 -0.148445	  0.484229	  0.489114	 -0.142456	  0.426889	  0.492000	 -0.144895	  0.313198	  0.445798	 -0.168915	  0.077696	  0.498832	 -0.054715	  0.036020	  0.485546	 -0.608174	  0.245269	  0.740212	 -0.242882	  0.031483	  0.542357	 -0.203805	  1.486850	  0.784609	 -0.275275	  1.491406	  0.604637	 -0.186975	  1.454361	  0.445217	
   274	2.740	 -0.364941	  0.976225	  0.632683	 -0.170856	  0.965525	  0.789577	 -0.265078	  0.872448	  0.830469	 -0.245127	  0.696925	  0.941649	 -0.211921	  0.483251	  0.836626	 -0.250001	  0.428347	  0.840474	 -0.335806	  0.363258	  0.875751	 -0.509524	  0.221650	  0.802027	 -0.503624	  0.101963	  0.821063	 -0.139712	  0.983580	  0.508768	 -0.240062	  0.911159	  0.452716	 -0.182619	  0.689144	  0.361863	 -0.144010	  0.484131	  0.488574	 -0.138875	  0.426873	  0.491548	 -0.140947	  0.312817	  0.445332	 -0.168777	  0.077627	  0.498822	 -0.054775	  0.035970	  0.485442	 -0.587102	  0.249034	  0.737034	 -0.242890	  0.031426	  0.542306	 -0.195623	  1.488405	  0.783600	 -0.266126	  1.492941	  0.603352	 -0.177308	  1.455830	  0.444112	
   275	2.750	 -0.355059	  0.977408	  0.632062	 -0.161128	  0.967564	  0.789050	 -0.253761	  0.874379	  0.830099	 -0.231236	  0.699640	  0.941375	 -0.191473	  0.486656	  0.837396	 -0.228566	  0.431685	  0.840620	 -0.314300	  0.366443	  0.875429	 -0.487486	  0.225115	  0.800702	 -0.481114	  0.107126	  0.823072	 -0.129623	  0.984889	  0.508213	 -0.231090	  0.911967	  0.452141	 -0.175670	  0.689661	  0.361407	 -0.139733	  0.483861	  0.488019	 -0.134992	  0.426632	  0.491086	 -0.137398	  0.312370	  0.444905	 -0.168671	  0.077558	  0.498826	 -0.054765	  0.035938	  0.485441	 -0.563600	  0.249786	  0.733917	 -0.242870	  0.031384	  0.542271	 -0.187478	  1.489884	  0.782664	 -0.257407	  1.494406	  0.602174	 -0.167605	  1.457351	  0.443225	
   276	2.760	 -0.345148	  0.978608	  0.631809	 -0.150881	  0.969662	  0.788303	 -0.242283	  0.876280	  0.829861	 -0.217160	  0.702368	  0.941113	 -0.171701	  0.490136	  0.838169	 -0.208032	  0.435546	  0.840601	 -0.293265	  0.369647	  0.875086	 -0.465842	  0.227588	  0.800068	 -0.456740	  0.110703	  0.824658	 -0.119524	  0.986139	  0.507840	 -0.222350	  0.912583	  0.451792	 -0.169214	  0.690241	  0.360926	 -0.135586	  0.483559	  0.487442	 -0.131578	  0.426294	  0.490547	 -0.134425	  0.311852	  0.444560	 -0.168550	  0.077509	  0.498875	 -0.054809	  0.035960	  0.485500	 -0.541311	  0.249476	  0.731440	 -0.242934	  0.031357	  0.542279	 -0.179633	  1.491333	  0.781830	 -0.248164	  1.495880	  0.601149	 -0.157655	  1.458990	  0.442525	
   277	2.770	 -0.335206	  0.979729	  0.631908	 -0.140718	  0.971773	  0.787722	 -0.230924	  0.878102	  0.829872	 -0.203207	  0.704775	  0.940913	 -0.152130	  0.493828	  0.838983	 -0.188449	  0.439486	  0.840678	 -0.272881	  0.372981	  0.874734	 -0.444751	  0.229238	  0.800259	 -0.430307	  0.112281	  0.825828	 -0.109542	  0.987311	  0.507369	 -0.213438	  0.913070	  0.451680	 -0.163188	  0.690729	  0.360391	 -0.132808	  0.483654	  0.486569	 -0.129414	  0.425987	  0.489823	 -0.132363	  0.311411	  0.444229	 -0.168467	  0.077464	  0.498958	 -0.054863	  0.036010	  0.485558	 -0.519942	  0.248077	  0.729703	 -0.243009	  0.031355	  0.542309	 -0.171413	  1.492641	  0.781193	 -0.239268	  1.497180	  0.600137	 -0.148092	  1.460693	  0.441989	
   278	2.780	 -0.325279	  0.980853	  0.632131	 -0.130551	  0.973669	  0.787026	 -0.219759	  0.879900	  0.829878	 -0.189014	  0.706941	  0.940792	 -0.132998	  0.497766	  0.839564	 -0.168663	  0.443431	  0.840979	 -0.252689	  0.376276	  0.874486	 -0.421645	  0.228446	  0.799663	 -0.402789	  0.112458	  0.826662	 -0.099869	  0.988363	  0.506678	 -0.204768	  0.913537	  0.451617	 -0.157382	  0.691135	  0.359793	 -0.130052	  0.483582	  0.485902	 -0.127458	  0.425640	  0.489146	 -0.131110	  0.311067	  0.443850	 -0.168431	  0.077408	  0.499047	 -0.054945	  0.036055	  0.485607	 -0.497128	  0.244327	  0.728321	 -0.243111	  0.031354	  0.542381	 -0.163205	  1.493861	  0.780580	 -0.229982	  1.498440	  0.599409	 -0.138363	  1.462515	  0.441603	
   279	2.790	 -0.315488	  0.981890	  0.632410	 -0.120668	  0.975422	  0.786167	 -0.208579	  0.881604	  0.829844	 -0.174707	  0.709179	  0.940797	 -0.114537	  0.501662	  0.839967	 -0.149337	  0.447317	  0.841031	 -0.232970	  0.379008	  0.874193	 -0.397184	  0.225913	  0.799273	 -0.374316	  0.111235	  0.827114	 -0.090224	  0.989296	  0.505948	 -0.196338	  0.914008	  0.451542	 -0.151665	  0.691593	  0.359211	 -0.127608	  0.483519	  0.485332	 -0.125801	  0.425457	  0.488593	 -0.130192	  0.310768	  0.443429	 -0.168490	  0.077357	  0.499157	 -0.055073	  0.036133	  0.485685	 -0.473050	  0.238437	  0.727521	 -0.243239	  0.031349	  0.542470	 -0.154934	  1.494876	  0.780136	 -0.221071	  1.499487	  0.598700	 -0.128870	  1.464280	  0.441262	
   280	2.800	 -0.305878	  0.982715	  0.632697	 -0.110088	  0.977165	  0.785209	 -0.197205	  0.883146	  0.829967	 -0.160219	  0.711524	  0.940973	 -0.096625	  0.505220	  0.840255	 -0.130833	  0.450510	  0.841015	 -0.213436	  0.380890	  0.873975	 -0.372411	  0.221830	  0.798791	 -0.344675	  0.108502	  0.827291	 -0.080578	  0.990117	  0.505289	 -0.187747	  0.914476	  0.451480	 -0.146006	  0.692016	  0.358645	 -0.125303	  0.483434	  0.484728	 -0.124066	  0.425353	  0.488013	 -0.129274	  0.310472	  0.442988	 -0.168478	  0.077298	  0.499250	 -0.055080	  0.036199	  0.485759	 -0.448189	  0.230921	  0.727295	 -0.243316	  0.031338	  0.542556	 -0.146739	  1.495757	  0.779775	 -0.211883	  1.500533	  0.598181	 -0.119326	  1.465932	  0.440943	
   281	2.810	 -0.296199	  0.983356	  0.632954	 -0.099446	  0.978868	  0.784185	 -0.186390	  0.884741	  0.829984	 -0.145673	  0.714094	  0.941128	 -0.079345	  0.508325	  0.840431	 -0.112885	  0.453228	  0.840734	 -0.193889	  0.381840	  0.873710	 -0.347221	  0.216686	  0.798486	 -0.313976	  0.104738	  0.827396	 -0.070961	  0.990736	  0.504727	 -0.179323	  0.914814	  0.451455	 -0.140476	  0.692400	  0.358138	 -0.123026	  0.483349	  0.483994	 -0.122092	  0.425243	  0.487312	 -0.128009	  0.310121	  0.442474	 -0.168497	  0.077238	  0.499292	 -0.055073	  0.036204	  0.485802	 -0.423237	  0.222139	  0.727074	 -0.243376	  0.031362	  0.542602	 -0.138477	  1.496483	  0.779526	 -0.202800	  1.501281	  0.597766	 -0.109719	  1.467503	  0.440866	
   282	2.820	 -0.286245	  0.983798	  0.633256	 -0.088752	  0.980391	  0.783361	 -0.175796	  0.886173	  0.829998	 -0.131231	  0.716759	  0.941445	 -0.062754	  0.511037	  0.840395	 -0.094731	  0.455388	  0.840363	 -0.174180	  0.381650	  0.873436	 -0.320897	  0.210241	  0.798406	 -0.282416	  0.100197	  0.827518	 -0.061513	  0.991150	  0.504059	 -0.171195	  0.915146	  0.451596	 -0.135143	  0.692722	  0.357642	 -0.120579	  0.483272	  0.483206	 -0.119882	  0.425124	  0.486540	 -0.126383	  0.309739	  0.441908	 -0.168488	  0.077166	  0.499289	 -0.055091	  0.036101	  0.485773	 -0.398005	  0.212177	  0.726940	 -0.243454	  0.031413	  0.542650	 -0.130082	  1.496902	  0.779450	 -0.193856	  1.501971	  0.597420	 -0.099732	  1.468952	  0.441015	
   283	2.830	 -0.276364	  0.984138	  0.633491	 -0.078718	  0.981604	  0.782710	 -0.164938	  0.887458	  0.830218	 -0.116743	  0.719407	  0.941820	 -0.046634	  0.513384	  0.840210	 -0.077086	  0.456923	  0.839879	 -0.154264	  0.380580	  0.873427	 -0.294035	  0.202868	  0.798457	 -0.250088	  0.094990	  0.827788	 -0.052123	  0.991494	  0.503287	 -0.162667	  0.915337	  0.451871	 -0.129812	  0.692985	  0.357138	 -0.117820	  0.483193	  0.482362	 -0.117663	  0.424940	  0.485695	 -0.124592	  0.309424	  0.441300	 -0.168438	  0.077098	  0.499247	 -0.055146	  0.035946	  0.485638	 -0.370885	  0.200417	  0.727080	 -0.243461	  0.031462	  0.542670	 -0.121542	  1.497176	  0.779497	 -0.184397	  1.502543	  0.597292	 -0.089825	  1.470211	  0.441260	
   284	2.840	 -0.266678	  0.984374	  0.633682	 -0.068254	  0.982636	  0.782149	 -0.154116	  0.888704	  0.830422	 -0.102235	  0.722045	  0.942281	 -0.031168	  0.515414	  0.839888	 -0.059943	  0.457822	  0.839294	 -0.134163	  0.378580	  0.873335	 -0.266593	  0.194746	  0.798709	 -0.216836	  0.089239	  0.828391	 -0.042653	  0.991701	  0.502651	 -0.153999	  0.915287	  0.452097	 -0.124497	  0.693258	  0.356650	 -0.115026	  0.483095	  0.481598	 -0.115194	  0.424675	  0.484833	 -0.122740	  0.309118	  0.440693	 -0.168394	  0.077037	  0.499154	 -0.055219	  0.035733	  0.485446	 -0.343370	  0.187919	  0.727332	 -0.243478	  0.031540	  0.542672	 -0.113103	  1.497297	  0.779480	 -0.175200	  1.502858	  0.597263	 -0.080107	  1.471270	  0.441491	
   285	2.850	 -0.256887	  0.984423	  0.633965	 -0.057888	  0.983429	  0.781662	 -0.143287	  0.889665	  0.830580	 -0.087610	  0.724725	  0.942903	 -0.015702	  0.516962	  0.839568	 -0.042638	  0.457745	  0.838883	 -0.114268	  0.375737	  0.873125	 -0.238815	  0.185976	  0.799012	 -0.182839	  0.083412	  0.829202	 -0.032969	  0.991814	  0.502100	 -0.145185	  0.915047	  0.452297	 -0.119165	  0.693554	  0.356130	 -0.112040	  0.482853	  0.480949	 -0.112809	  0.424349	  0.484108	 -0.121080	  0.308798	  0.440179	 -0.168354	  0.076940	  0.499085	 -0.055210	  0.035518	  0.485280	 -0.314848	  0.174643	  0.727645	 -0.243517	  0.031608	  0.542702	 -0.104433	  1.497131	  0.779636	 -0.166073	  1.502892	  0.597226	 -0.070288	  1.472106	  0.441845	
   286	2.860	 -0.246869	  0.984254	  0.634387	 -0.047585	  0.983866	  0.781248	 -0.132209	  0.890166	  0.830802	 -0.073148	  0.727369	  0.943596	 -0.000468	  0.517972	  0.839300	 -0.026013	  0.457298	  0.838467	 -0.094478	  0.372299	  0.873063	 -0.210130	  0.176594	  0.799422	 -0.145769	  0.077615	  0.829581	 -0.023599	  0.991741	  0.501641	 -0.136404	  0.914769	  0.452571	 -0.113297	  0.693756	  0.355599	 -0.109199	  0.482524	  0.480377	 -0.110663	  0.423988	  0.483585	 -0.119679	  0.308433	  0.439737	 -0.168326	  0.076841	  0.499039	 -0.055197	  0.035260	  0.485144	 -0.285696	  0.160836	  0.727949	 -0.243562	  0.031695	  0.542758	 -0.095539	  1.496679	  0.779930	 -0.156572	  1.502792	  0.597353	 -0.060716	  1.472752	  0.442292	
   287	2.870	 -0.236765	  0.983934	  0.634847	 -0.037069	  0.984087	  0.780996	 -0.121022	  0.890283	  0.831018	 -0.058553	  0.729771	  0.944455	  0.014378	  0.518740	  0.839070	 -0.009540	  0.456407	  0.838001	 -0.074660	  0.368426	  0.873089	 -0.180763	  0.166945	  0.799914	 -0.106064	  0.071775	  0.829619	 -0.014214	  0.991387	  0.501151	 -0.127670	  0.914503	  0.452848	 -0.107076	  0.693828	  0.355140	 -0.106435	  0.482099	  0.479881	 -0.108537	  0.423609	  0.483221	 -0.118284	  0.307993	  0.439379	 -0.168304	  0.076780	  0.499050	 -0.055109	  0.035023	  0.484986	 -0.254294	  0.146158	  0.728250	 -0.243668	  0.031819	  0.542828	 -0.086636	  1.495958	  0.780214	 -0.146799	  1.502506	  0.597751	 -0.051059	  1.473196	  0.442714	
   288	2.880	 -0.226726	  0.983454	  0.635365	 -0.026902	  0.983725	  0.780820	 -0.109973	  0.890268	  0.831276	 -0.044255	  0.731669	  0.945281	  0.028413	  0.519260	  0.838600	  0.006412	  0.455083	  0.837322	 -0.055114	  0.364126	  0.873058	 -0.150876	  0.157161	  0.800625	 -0.073235	  0.065430	  0.831548	 -0.004860	  0.990748	  0.500647	 -0.118742	  0.914039	  0.452985	 -0.100685	  0.693710	  0.354723	 -0.103662	  0.481640	  0.479441	 -0.106478	  0.423313	  0.482927	 -0.116785	  0.307517	  0.439147	 -0.168218	  0.076739	  0.499098	 -0.055128	  0.034832	  0.484867	 -0.219724	  0.130488	  0.728509	 -0.243742	  0.031974	  0.542979	 -0.077799	  1.494974	  0.780667	 -0.137462	  1.502041	  0.598197	 -0.041147	  1.473329	  0.443318	
   289	2.890	 -0.216811	  0.982795	  0.635891	 -0.016130	  0.982993	  0.780623	 -0.099345	  0.890026	  0.831451	 -0.030750	  0.732763	  0.946030	  0.041681	  0.519452	  0.838114	  0.021453	  0.453728	  0.836605	 -0.035727	  0.359762	  0.873059	 -0.120666	  0.147449	  0.801520	 -0.040508	  0.059901	  0.834607	  0.004704	  0.989874	  0.500315	 -0.109138	  0.913117	  0.453114	 -0.093920	  0.693458	  0.354348	 -0.100932	  0.481320	  0.479046	 -0.104310	  0.423029	  0.482671	 -0.115105	  0.307051	  0.438994	 -0.168134	  0.076727	  0.499172	 -0.055175	  0.034674	  0.484757	 -0.187562	  0.116328	  0.728878	 -0.243811	  0.032159	  0.543160	 -0.068823	  1.493773	  0.781273	 -0.128480	  1.501441	  0.598640	 -0.031406	  1.473270	  0.444039	
