BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   309	3.090	 -9.201853	  1.852988	 -0.951307	 -1.656022	-10.079554	 -3.298376	 -5.130403	  0.937208	 -4.609246	  0.588495	  2.996499	 -2.571847	  2.393974	  5.873438	  2.408779	 -2.393974	 -5.873438	  2.408779	  2.934394	  0.198590	  9.720148	 -2.934394	 -0.198590	  9.720148	  0.781855	  5.646732	 -7.244153	 -0.781855	 -5.646732	 -7.244153	-24.643358	180.000000	 90.000000	 14.113822	 -0.000005	 90.000000	  1.505951	-12.077137	  2.180511	  1.045053	 -8.399516	  3.977882	
   310	3.100	 -9.187775	  1.856677	 -0.947266	 -1.671262	-10.078153	 -3.310349	 -5.149602	  0.935448	 -4.610646	  0.610706	  2.993532	 -2.551252	  2.379271	  5.871148	  2.401320	 -2.379271	 -5.871148	  2.401320	  2.930917	  0.191750	  9.709246	 -2.930917	 -0.191750	  9.709246	  0.792585	  5.650896	 -7.239598	 -0.792585	 -5.650896	 -7.239598	-24.650866	-180.000000	 90.000000	 14.108888	 -0.000012	 90.000000	  1.509309	-12.108459	  2.192791	  1.052048	 -8.386930	  3.993735	
   311	3.110	 -9.195511	  1.856261	 -0.957325	 -1.680580	-10.081043	 -3.336438	 -5.164659	  0.936698	 -4.633111	  0.614534	  2.995400	 -2.551185	  2.376620	  5.873967	  2.386376	 -2.376620	 -5.873967	  2.386376	  2.932430	  0.190927	  9.680432	 -2.932430	 -0.190927	  9.680432	  0.795444	  5.654562	 -7.225332	 -0.795444	 -5.654562	 -7.225332	-24.651579	180.000000	 90.000000	 14.097460	  0.000005	 90.000000	  1.509463	-12.096411	  2.193590	  1.054590	 -8.367030	  3.996351	
   312	3.120	 -9.174299	  1.860762	 -0.958143	 -1.698268	-10.079669	 -3.353489	 -5.163320	  0.933206	 -4.643497	  0.589335	  2.996836	 -2.570762	  2.362764	  5.873081	  2.380394	 -2.362764	 -5.873081	  2.380394	  2.912299	  0.190889	  9.661918	 -2.912299	 -0.190889	  9.661918	  0.788515	  5.654065	 -7.213482	 -0.788515	 -5.654065	 -7.213482	-24.652218	-180.000000	 90.000000	 14.105027	 -0.000003	 90.000000	  1.511952	-12.116158	  2.215761	  1.052543	 -8.330275	  3.984657	
   313	3.130	 -9.182841	  1.862761	 -0.958481	 -1.707741	-10.077694	 -3.355378	 -5.160933	  0.929559	 -4.639375	  0.616909	  2.995213	 -2.564207	  2.346638	  5.870342	  2.379960	 -2.346638	 -5.870342	  2.379960	  2.901771	  0.187426	  9.691131	 -2.901771	 -0.187426	  9.691131	  0.794124	  5.654556	 -7.242582	 -0.794124	 -5.654556	 -7.242582	-24.645596	-180.000000	 90.000000	 14.111486	 -0.000004	 90.000000	  1.511372	-12.108515	  2.215426	  1.048120	 -8.362185	  3.994534	
   314	3.140	 -9.176060	  1.862952	 -0.930301	 -1.731871	-10.077665	 -3.354187	 -5.154380	  0.928200	 -4.653825	  0.682649	  3.002133	 -2.562949	  2.335914	  5.871029	  2.371741	 -2.335914	 -5.871029	  2.371741	  2.898721	  0.187494	  9.653662	 -2.898721	 -0.187494	  9.653662	  0.801040	  5.654962	 -7.212578	 -0.801040	 -5.654962	 -7.212578	-24.640545	-180.000000	 90.000000	 14.122913	  0.000015	 90.000000	  1.515705	-12.105401	  2.240446	  1.048677	 -8.431782	  4.008495	
   315	3.150	 -9.179287	  1.861086	 -0.946698	 -1.699647	-10.075833	 -3.360986	 -5.138931	  0.924966	 -4.652454	  0.647321	  3.004414	 -2.566576	  2.332838	  5.868014	  2.370714	 -2.332838	 -5.868014	  2.370714	  2.889347	  0.190448	  9.643687	 -2.889347	 -0.190448	  9.643687	  0.794361	  5.649281	 -7.204332	 -0.794361	 -5.649281	 -7.204332	-24.631956	-180.000000	 90.000000	 14.126700	 -0.000012	 90.000000	  1.504754	-12.136930	  2.229025	  1.045632	 -8.406136	  4.007204	
   316	3.160	 -9.188197	  1.860652	 -0.935289	 -1.692158	-10.074255	 -3.356631	 -5.120228	  0.924182	 -4.640312	  0.598027	  3.000183	 -2.555330	  2.315597	  5.866620	  2.368339	 -2.315597	 -5.866620	  2.368339	  2.871647	  0.192776	  9.644994	 -2.871647	 -0.192776	  9.644994	  0.793507	  5.645614	 -7.208103	 -0.793507	 -5.645614	 -7.208103	-24.635733	-180.000000	 90.000000	 14.137103	 -0.000018	 90.000000	  1.504030	-12.155503	  2.230706	  1.041694	 -8.367208	  4.008426	
   317	3.170	 -9.143596	  1.857195	 -0.901828	 -1.725045	-10.070413	 -3.363035	 -5.151022	  0.921467	 -4.646653	  0.637720	  2.999693	 -2.541321	  2.306199	  5.865179	  2.361093	 -2.306199	 -5.865179	  2.361093	  2.856860	  0.194336	  9.656142	 -2.856860	 -0.194336	  9.656142	  0.787252	  5.642946	 -7.227108	 -0.787252	 -5.642946	 -7.227108	-24.622784	-180.000000	 90.000000	 14.129597	  0.000007	 90.000000	  1.509751	-12.189146	  2.270150	  1.049091	 -8.368335	  4.030385	
   318	3.180	 -9.109039	  1.850220	 -0.906019	 -1.727524	-10.069420	 -3.377560	 -5.162533	  0.925853	 -4.657653	  0.638531	  2.994927	 -2.556664	  2.300761	  5.868366	  2.357436	 -2.300761	 -5.868366	  2.357436	  2.853360	  0.196432	  9.680364	 -2.853360	 -0.196432	  9.680364	  0.788883	  5.644003	 -7.254772	 -0.788883	 -5.644003	 -7.254772	-24.614111	-180.000000	 90.000000	 14.127128	 -0.000016	 90.000000	  1.511664	-12.220737	  2.274945	  1.051513	 -8.356379	  4.017736	
   319	3.190	 -9.091413	  1.846381	 -0.917582	 -1.732592	-10.060819	 -3.388964	 -5.132061	  0.917569	 -4.655957	  0.657142	  2.997494	 -2.559792	  2.281290	  5.863699	  2.358223	 -2.281290	 -5.863699	  2.358223	  2.855180	  0.198696	  9.683607	 -2.855180	 -0.198696	  9.683607	  0.810041	  5.636167	 -7.255125	 -0.810041	 -5.636167	 -7.255125	-24.606819	-180.000000	 90.000000	 14.134977	  0.000011	 90.000000	  1.512007	-12.250905	  2.268360	  1.047475	 -8.390211	  4.002443	
   320	3.200	 -9.118299	  1.845651	 -0.926034	 -1.731626	-10.064633	 -3.392087	 -5.106435	  0.920714	 -4.650994	  0.686001	  2.995930	 -2.547507	  2.268062	  5.868010	  2.356524	 -2.268062	 -5.868010	  2.356524	  2.836179	  0.198727	  9.675076	 -2.836179	 -0.198727	  9.675076	  0.804260	  5.640710	 -7.248829	 -0.804260	 -5.640710	 -7.248829	-24.607729	180.000000	 90.000000	 14.133358	 -0.000010	 90.000000	  1.509578	-12.236842	  2.255328	  1.047843	 -8.433985	  4.012347	
   321	3.210	 -9.154663	  1.851919	 -0.921379	 -1.724020	-10.076884	 -3.387344	 -5.077221	  0.931438	 -4.653650	  0.657210	  2.992588	 -2.571746	  2.256638	  5.874512	  2.358315	 -2.256638	 -5.874512	  2.358315	  2.833571	  0.201279	  9.679453	 -2.833571	 -0.201279	  9.679453	  0.813455	  5.644258	 -7.250426	 -0.813455	 -5.644258	 -7.250426	-24.614582	-180.000000	 90.000000	 14.133265	  0.000012	 90.000000	  1.510284	-12.217396	  2.261728	  1.046755	 -8.414915	  3.995907	
   322	3.220	 -9.146644	  1.848530	 -0.903471	 -1.727476	-10.072371	 -3.375310	 -5.071721	  0.926144	 -4.631151	  0.620815	  2.994774	 -2.547232	  2.243903	  5.871450	  2.360804	 -2.243903	 -5.871450	  2.360804	  2.827663	  0.205438	  9.691652	 -2.827663	 -0.205438	  9.691652	  0.820247	  5.636719	 -7.259487	 -0.820247	 -5.636719	 -7.259487	-24.621670	-180.000000	 90.000000	 14.138546	  0.000001	 90.000000	  1.518173	-12.236992	  2.259515	  1.047026	 -8.372928	  4.002006	
   323	3.230	 -9.143168	  1.850485	 -0.893723	 -1.751003	-10.069746	 -3.370412	 -5.067575	  0.923213	 -4.628177	  0.640899	  2.995570	 -2.536809	  2.235382	  5.870419	  2.360832	 -2.235382	 -5.870419	  2.360832	  2.813346	  0.210390	  9.708108	 -2.813346	 -0.210390	  9.708108	  0.814176	  5.630986	 -7.276542	 -0.814176	 -5.630986	 -7.276542	-24.639835	-180.000000	 90.000000	 14.139941	  0.000003	 90.000000	  1.523420	-12.229530	  2.255328	  1.050194	 -8.398913	  4.012627	
   324	3.240	 -9.146913	  1.853174	 -0.914316	 -1.748094	-10.081840	 -3.372974	 -5.088291	  0.932174	 -4.617599	  0.629904	  2.999764	 -2.540333	  2.233414	  5.880111	  2.373180	 -2.233414	 -5.880111	  2.373180	  2.792866	  0.220321	  9.700273	 -2.792866	 -0.220321	  9.700273	  0.796797	  5.631361	 -7.258097	 -0.796797	 -5.631361	 -7.258097	-24.637487	-180.000000	 90.000000	 14.136379	 -0.000008	 90.000000	  1.520756	-12.218559	  2.243430	  1.047223	 -8.357777	  4.005715	
   325	3.250	 -9.172265	  1.852422	 -0.938769	 -1.711520	-10.094648	 -3.363723	 -5.104950	  0.946170	 -4.590419	  0.629112	  2.994298	 -2.528596	  2.234617	  5.888691	  2.388924	 -2.234617	 -5.888691	  2.388924	  2.779815	  0.224013	  9.705085	 -2.779815	 -0.224013	  9.705085	  0.784251	  5.636636	 -7.248448	 -0.784251	 -5.636636	 -7.248448	-24.628931	180.000000	 90.000000	 14.136259	 -0.000006	 90.000000	  1.515024	-12.211057	  2.213787	  1.049423	 -8.335331	  4.002252	
   326	3.260	 -9.174380	  1.840601	 -0.937072	 -1.729918	-10.082044	 -3.362361	 -5.102323	  0.941725	 -4.598985	  0.664814	  2.992074	 -2.530053	  2.233189	  5.882339	  2.387355	 -2.233189	 -5.882339	  2.387355	  2.790862	  0.233030	  9.715202	 -2.790862	 -0.233030	  9.715202	  0.795958	  5.620769	 -7.258990	 -0.795958	 -5.620769	 -7.258990	-24.633129	-180.000000	 90.000000	 14.141820	 -0.000009	 90.000000	  1.522983	-12.176438	  2.210598	  1.050861	 -8.376418	  3.993099	
   327	3.270	 -9.199468	  1.833141	 -0.947546	 -1.727567	-10.077712	 -3.359323	 -5.076745	  0.939954	 -4.596922	  0.650064	  2.992948	 -2.541633	  2.226386	  5.880797	  2.393002	 -2.226386	 -5.880797	  2.393002	  2.788380	  0.241502	  9.738980	 -2.788380	 -0.241502	  9.738980	  0.800419	  5.610500	 -7.276709	 -0.800419	 -5.610500	 -7.276709	-24.640444	-180.000000	 90.000000	 14.153685	 -0.000014	 90.000000	  1.521424	-12.177608	  2.210229	  1.051203	 -8.386729	  3.977527	
   328	3.280	 -9.223763	  1.835874	 -0.910479	 -1.737614	-10.101636	 -3.319563	 -5.065134	  0.961866	 -4.579498	  0.631270	  2.989103	 -2.549147	  2.225824	  5.898843	  2.409382	 -2.225824	 -5.898843	  2.409382	  2.777033	  0.244557	  9.789366	 -2.777033	 -0.244557	  9.789366	  0.791852	  5.625713	 -7.311504	 -0.791852	 -5.625713	 -7.311504	-24.631927	-180.000000	 90.000000	 14.135075	  0.000004	 90.000000	  1.522660	-12.134091	  2.198358	  1.046174	 -8.365330	  3.966373	
   329	3.290	 -9.245207	  1.834153	 -0.901341	 -1.733035	-10.111495	 -3.291192	 -5.055070	  0.970808	 -4.560349	  0.628762	  2.991802	 -2.550555	  2.226698	  5.906308	  2.426472	 -2.226698	 -5.906308	  2.426472	  2.772821	  0.251298	  9.823509	 -2.772821	 -0.251298	  9.823509	  0.788461	  5.626422	 -7.328924	 -0.788461	 -5.626422	 -7.328924	-24.630449	-180.000000	 90.000000	 14.125644	  0.000002	 90.000000	  1.525254	-12.119836	  2.202579	  1.041442	 -8.362251	  3.961571	
   330	3.300	 -9.266460	  1.833843	 -0.931615	 -1.706773	-10.103430	 -3.296373	 -5.078503	  0.962756	 -4.545499	  0.656847	  2.994495	 -2.531475	  2.225143	  5.899310	  2.435216	 -2.225143	 -5.899310	  2.435216	  2.766656	  0.258408	  9.810105	 -2.766656	 -0.258408	  9.810105	  0.784075	  5.612407	 -7.307336	 -0.784075	 -5.612407	 -7.307336	-24.636740	-180.000000	 90.000000	 14.143916	  0.000007	 90.000000	  1.523244	-12.126488	  2.193324	  1.043897	 -8.380518	  3.971482	
   331	3.310	 -9.277634	  1.833224	 -0.935244	 -1.699901	-10.107942	 -3.288595	 -5.101020	  0.968538	 -4.527870	  0.659505	  2.989325	 -2.515462	  2.229083	  5.903043	  2.443565	 -2.229083	 -5.903043	  2.443565	  2.757090	  0.265281	  9.803458	 -2.757090	 -0.265281	  9.803458	  0.771200	  5.609748	 -7.293667	 -0.771200	 -5.609748	 -7.293667	-24.637463	-180.000000	 90.000000	 14.130141	  0.000006	 90.000000	  1.524914	-12.116982	  2.188270	  1.047653	 -8.360480	  3.960779	
   332	3.320	 -9.299548	  1.837020	 -0.942823	 -1.680424	-10.124945	 -3.269176	 -5.093000	  0.981755	 -4.505247	  0.624295	  2.991745	 -2.516766	  2.230731	  5.915251	  2.456559	 -2.230731	 -5.915251	  2.456559	  2.761093	  0.269856	  9.826719	 -2.761093	 -0.269856	  9.826719	  0.775177	  5.617094	 -7.303484	 -0.775177	 -5.617094	 -7.303484	-24.647987	180.000000	 90.000000	 14.138016	  0.000009	 90.000000	  1.524471	-12.110905	  2.169316	  1.048676	 -8.328816	  3.943389	
   333	3.330	 -9.288879	  1.842166	 -0.916879	 -1.683451	-10.137591	 -3.236842	 -5.078504	  0.992989	 -4.482231	  0.625040	  2.987833	 -2.512261	  2.233712	  5.923139	  2.472848	 -2.233712	 -5.923139	  2.472848	  2.754464	  0.273007	  9.855337	 -2.754464	 -0.273007	  9.855337	  0.767343	  5.622032	 -7.316634	 -0.767343	 -5.622032	 -7.316634	-24.651033	-180.000000	 90.000000	 14.129255	  0.000002	 90.000000	  1.528614	-12.117503	  2.177410	  1.044193	 -8.338031	  3.950807	
   334	3.340	 -9.282297	  1.841199	 -0.916611	 -1.670908	-10.137743	 -3.221973	 -5.089990	  0.993813	 -4.457047	  0.631948	  2.986415	 -2.488519	  2.236434	  5.922137	  2.488102	 -2.236434	 -5.922137	  2.488102	  2.758086	  0.274358	  9.882473	 -2.758086	 -0.274358	  9.882473	  0.769642	  5.619436	 -7.328368	 -0.769642	 -5.619436	 -7.328368	-24.644575	-180.000000	 90.000000	 14.120580	  0.000007	 90.000000	  1.527748	-12.134580	  2.173578	  1.052062	 -8.329314	  3.961674	
   335	3.350	 -9.250472	  1.837525	 -0.913139	 -1.664064	-10.145571	 -3.213063	 -5.095766	  1.002713	 -4.440402	  0.629051	  2.986788	 -2.472874	  2.240492	  5.929211	  2.497910	 -2.240492	 -5.929211	  2.497910	  2.757359	  0.276097	  9.907556	 -2.757359	 -0.276097	  9.907556	  0.766043	  5.624848	 -7.344004	 -0.766043	 -5.624848	 -7.344004	-24.638201	180.000000	 90.000000	 14.137880	 -0.000011	 90.000000	  1.528894	-12.176320	  2.185681	  1.060102	 -8.323373	  3.958709	
   336	3.360	 -9.268191	  1.831237	 -0.902286	 -1.659085	-10.145340	 -3.205842	 -5.104048	  1.003019	 -4.438912	  0.666614	  2.992463	 -2.455495	  2.248835	  5.929478	  2.498402	 -2.248835	 -5.929478	  2.498402	  2.739165	  0.281390	  9.927515	 -2.739165	 -0.281390	  9.927515	  0.739228	  5.621006	 -7.366228	 -0.739228	 -5.621006	 -7.366228	-24.629564	-180.000000	 90.000000	 14.145499	  0.000015	 90.000000	  1.532552	-12.152892	  2.192026	  1.059836	 -8.372813	  3.989821	
   337	3.370	 -9.265451	  1.831343	 -0.906260	 -1.658226	-10.146296	 -3.215539	 -5.101777	  1.004173	 -4.452815	  0.649928	  2.995505	 -2.470844	  2.255427	  5.930540	  2.494201	 -2.255427	 -5.930540	  2.494201	  2.738360	  0.286573	  9.937481	 -2.738360	 -0.286573	  9.937481	  0.731205	  5.617274	 -7.381186	 -0.731205	 -5.617274	 -7.381186	-24.628098	-180.000000	 90.000000	 14.141240	 -0.000014	 90.000000	  1.532534	-12.140163	  2.183215	  1.059735	 -8.351795	  3.973927	
   338	3.380	 -9.260641	  1.831862	 -0.911063	 -1.654018	-10.146496	 -3.208015	 -5.071358	  1.004277	 -4.449726	  0.638134	  2.990372	 -2.479700	  2.255397	  5.929201	  2.499114	 -2.255397	 -5.929201	  2.499114	  2.749225	  0.295025	  9.928556	 -2.749225	 -0.295025	  9.928556	  0.742184	  5.606943	 -7.366255	 -0.742184	 -5.606943	 -7.366255	-24.633240	-180.000000	 90.000000	 14.132904	  0.000003	 90.000000	  1.528118	-12.145244	  2.170019	  1.053079	 -8.377547	  3.962104	
   339	3.390	 -9.285965	  1.829178	 -0.905123	 -1.658481	-10.151737	 -3.200388	 -5.055783	  1.012227	 -4.446657	  0.615590	  2.985491	 -2.472847	  2.252926	  5.935562	  2.499931	 -2.252926	 -5.935562	  2.499931	  2.737583	  0.303107	  9.912593	 -2.737583	 -0.303107	  9.912593	  0.732982	  5.605623	 -7.350372	 -0.732982	 -5.605623	 -7.350372	-24.644554	-180.000000	 90.000000	 14.129209	 -0.000010	 90.000000	  1.530066	-12.113256	  2.169248	  1.050341	 -8.369946	  3.956428	
   340	3.400	 -9.274885	  1.837787	 -0.878930	 -1.665731	-10.168685	 -3.186006	 -5.057767	  1.025079	 -4.430274	  0.581420	  2.985005	 -2.459280	  2.254636	  5.945557	  2.501750	 -2.254636	 -5.945557	  2.501750	  2.723178	  0.304899	  9.935494	 -2.723178	 -0.304899	  9.935494	  0.717351	  5.614515	 -7.372994	 -0.717351	 -5.614515	 -7.372994	-24.649445	-180.000000	 90.000000	 14.137160	 -0.000018	 90.000000	  1.530162	-12.124914	  2.183919	  1.051798	 -8.337155	  3.960253	
   341	3.410	 -9.238729	  1.839884	 -0.847168	 -1.649833	-10.174877	 -3.158398	 -5.084247	  1.030885	 -4.410975	  0.577666	  2.983773	 -2.438964	  2.270800	  5.946988	  2.508051	 -2.270800	 -5.946988	  2.508051	  2.725666	  0.309723	  9.926272	 -2.725666	 -0.309723	  9.926272	  0.704090	  5.611659	 -7.358860	 -0.704090	 -5.611659	 -7.358860	-24.654554	180.000000	 90.000000	 14.134798	 -0.000005	 90.000000	  1.534858	-12.167987	  2.192204	  1.055000	 -8.318187	  3.966346	
   342	3.420	 -9.206858	  1.842891	 -0.832250	 -1.628186	-10.176982	 -3.152420	 -5.082390	  1.033047	 -4.407208	  0.603089	  2.977692	 -2.431276	  2.275165	  5.945333	  2.509080	 -2.275165	 -5.945333	  2.509080	  2.727169	  0.319483	  9.917085	 -2.727169	 -0.319483	  9.917085	  0.700805	  5.600371	 -7.348998	 -0.700805	 -5.600371	 -7.348998	-24.645350	180.000000	 90.000000	 14.126690	  0.000012	 90.000000	  1.538444	-12.209927	  2.195694	  1.052667	 -8.346428	  3.979207	
   343	3.430	 -9.185254	  1.841088	 -0.858924	 -1.628206	-10.167938	 -3.186216	 -5.079715	  1.025350	 -4.442308	  0.622405	  2.982750	 -2.469322	  2.272195	  5.938267	  2.499435	 -2.272195	 -5.938267	  2.499435	  2.729514	  0.323349	  9.916573	 -2.729514	 -0.323349	  9.916573	  0.704704	  5.589331	 -7.357730	 -0.704704	 -5.589331	 -7.357730	-24.642254	-180.000000	 90.000000	 14.116149	 -0.000002	 90.000000	  1.540476	-12.231966	  2.200892	  1.046332	 -8.363385	  3.979487	
   344	3.440	 -9.170749	  1.840612	 -0.858454	 -1.628513	-10.176433	 -3.199013	 -5.080523	  1.032543	 -4.453132	  0.663157	  2.986242	 -2.454183	  2.274640	  5.946072	  2.490447	 -2.274640	 -5.946072	  2.490447	  2.737854	  0.328071	  9.926332	 -2.737854	 -0.328071	  9.926332	  0.709878	  5.592259	 -7.375834	 -0.709878	 -5.592259	 -7.375834	-24.641754	180.000000	 90.000000	 14.086484	 -0.000006	 90.000000	  1.541017	-12.255939	  2.225808	  1.047157	 -8.388625	  4.007655	
   345	3.450	 -9.164943	  1.843177	 -0.865569	 -1.621894	-10.173311	 -3.211969	 -5.078431	  1.027786	 -4.463789	  0.615370	  2.984753	 -2.455083	  2.276715	  5.941192	  2.483316	 -2.276715	 -5.941192	  2.483316	  2.732391	  0.332930	  9.904820	 -2.732391	 -0.332930	  9.904820	  0.701181	  5.582952	 -7.362348	 -0.701181	 -5.582952	 -7.362348	-24.643684	180.000000	 90.000000	 14.085796	  0.000006	 90.000000	  1.539425	-12.261994	  2.228602	  1.046759	 -8.349044	  4.008372	
   346	3.460	 -9.132363	  1.842549	 -0.873965	 -1.629832	-10.171191	 -3.229109	 -5.090037	  1.027048	 -4.479548	  0.557441	  2.984175	 -2.476254	  2.282514	  5.938878	  2.475580	 -2.282514	 -5.938878	  2.475580	  2.721365	  0.335050	  9.885612	 -2.721365	 -0.335050	  9.885612	  0.683339	  5.579361	 -7.352689	 -0.683339	 -5.579361	 -7.352689	-24.643227	-180.000000	 90.000000	 14.105084	 -0.000011	 90.000000	  1.536274	-12.288135	  2.227120	  1.039438	 -8.286386	  3.989541	
   347	3.470	 -9.131928	  1.846390	 -0.881672	 -1.636799	-10.179567	 -3.233947	 -5.090961	  1.031949	 -4.472260	  0.529667	  2.989988	 -2.466040	  2.283351	  5.943841	  2.473370	 -2.283351	 -5.943841	  2.473370	  2.729868	  0.333935	  9.866654	 -2.729868	 -0.333935	  9.866654	  0.691088	  5.585121	 -7.335094	 -0.691088	 -5.585121	 -7.335094	-24.651329	-180.000000	 90.000000	 14.116487	  0.000002	 90.000000	  1.535290	-12.299062	  2.222612	  1.036983	 -8.248724	  3.997273	
   348	3.480	 -9.147287	  1.844549	 -0.880039	 -1.649179	-10.183259	 -3.232606	 -5.085613	  1.039641	 -4.478984	  0.568401	  2.985403	 -2.468091	  2.285295	  5.946363	  2.473578	 -2.285295	 -5.946363	  2.473578	  2.728274	  0.335505	  9.867037	 -2.728274	 -0.335505	  9.867037	  0.687599	  5.586226	 -7.335609	 -0.687599	 -5.586226	 -7.335609	-24.655418	-180.000000	 90.000000	 14.118236	 -0.000014	 90.000000	  1.539074	-12.280649	  2.237850	  1.043467	 -8.300303	  4.010250	
   349	3.490	 -9.152700	  1.841251	 -0.879993	 -1.667305	-10.181667	 -3.245286	 -5.072681	  1.039295	 -4.488470	  0.580675	  2.986157	 -2.461775	  2.277538	  5.945829	  2.464636	 -2.277538	 -5.945829	  2.464636	  2.720801	  0.338827	  9.848220	 -2.720801	 -0.338827	  9.848220	  0.686839	  5.582467	 -7.325769	 -0.686839	 -5.582467	 -7.325769	-24.647202	-180.000000	 90.000000	 14.112504	  0.000011	 90.000000	  1.541647	-12.256151	  2.236423	  1.044932	 -8.331815	  4.029757	
   350	3.500	 -9.171785	  1.832637	 -0.877865	 -1.678783	-10.181078	 -3.250913	 -5.078307	  1.041112	 -4.491254	  0.616290	  2.985156	 -2.453198	  2.270041	  5.947602	  2.458207	 -2.270041	 -5.947602	  2.458207	  2.717915	  0.335917	  9.823603	 -2.717915	 -0.335917	  9.823603	  0.691045	  5.587022	 -7.307100	 -0.691045	 -5.587022	 -7.307100	-24.646488	180.000000	 90.000000	 14.107880	 -0.000008	 90.000000	  1.543829	-12.245371	  2.239202	  1.040232	 -8.359898	  4.045357	
   351	3.510	 -9.175536	  1.835122	 -0.863038	 -1.685091	-10.181277	 -3.245882	 -5.071288	  1.039999	 -4.484894	  0.596211	  2.984517	 -2.446264	  2.264607	  5.947545	  2.460734	 -2.264607	 -5.947545	  2.460734	  2.725698	  0.339691	  9.819814	 -2.725698	 -0.339691	  9.819814	  0.704390	  5.582582	 -7.299419	 -0.704390	 -5.582582	 -7.299419	-24.642881	-180.000000	 90.000000	 14.106729	 -0.000007	 90.000000	  1.538213	-12.233889	  2.245275	  1.045515	 -8.337437	  4.049271	
   352	3.520	 -9.173348	  1.842774	 -0.859563	 -1.675948	-10.185975	 -3.243380	 -5.041076	  1.044284	 -4.497336	  0.603500	  2.979492	 -2.468498	  2.267968	  5.947929	  2.463340	 -2.267968	 -5.947929	  2.463340	  2.728393	  0.340644	  9.822550	 -2.728393	 -0.340644	  9.822550	  0.703951	  5.582011	 -7.299606	 -0.703951	 -5.582011	 -7.299606	-24.646008	180.000000	 90.000000	 14.111323	  0.000016	 90.000000	  1.535891	-12.243097	  2.248512	  1.051647	 -8.387982	  4.050439	
   353	3.530	 -9.154634	  1.841549	 -0.876704	 -1.679025	-10.186430	 -3.260369	 -5.049322	  1.046902	 -4.515185	  0.650455	  2.978574	 -2.487094	  2.266592	  5.948313	  2.460054	 -2.266592	 -5.948313	  2.460054	  2.722845	  0.338217	  9.794609	 -2.722845	 -0.338217	  9.794609	  0.699566	  5.585043	 -7.275384	 -0.699566	 -5.585043	 -7.275384	-24.645594	-180.000000	 90.000000	 14.104945	 -0.000004	 90.000000	  1.536379	-12.278669	  2.255281	  1.046542	 -8.432927	  4.047625	
   354	3.540	 -9.139153	  1.832134	 -0.894573	 -1.721074	-10.177911	 -3.289175	 -5.074478	  1.039885	 -4.529817	  0.671671	  2.985457	 -2.488673	  2.257388	  5.946066	  2.452739	 -2.257388	 -5.946066	  2.452739	  2.725147	  0.333951	  9.788254	 -2.725147	 -0.333951	  9.788254	  0.710491	  5.586646	 -7.275195	 -0.710491	 -5.586646	 -7.275195	-24.641470	-180.000000	 90.000000	 14.094977	 -0.000007	 90.000000	  1.541026	-12.266808	  2.263654	  1.040410	 -8.408821	  4.049988	
