BTS ASCII format

Type:         	3D vector tracks
Measure unit: 	%

Tracks:       	8
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	 vRLASIS.X	 vRLASIS.Y	 vRLASIS.Z	 vLRASIS.X	 vLRASIS.Y	 vLRASIS.Z	    vRFz.X	    vRFz.Y	    vRFz.Z	    vLFz.X	    vLFz.Y	    vLFz.Z	    vRFx.X	    vRFx.Y	    vRFx.Z	    vRFy.X	    vRFy.Y	    vRFy.Z	    vLFx.X	    vLFx.Y	    vLFx.Z	    vLFy.X	    vLFy.Y	    vLFy.Z	
   423	4.230	  6.728887	 10.007998	-99.270149	 -6.728887	-10.007998	 99.270149	 21.371843	 -3.073977	-97.641151	-11.651115	  2.500017	-99.287468	-91.202721	  2.172386	-40.955387	  3.452936	 99.911797	 -2.389679	-98.075241	 -0.735531	 19.511690	 -0.243267	 99.967293	  2.545681	
   424	4.240	  6.730518	 10.008728	-99.269958	 -6.730518	-10.008728	 99.269958	 21.270109	 -3.065284	-97.663643	-11.639463	  2.497435	-99.288902	-91.199242	  2.166734	-40.963440	  3.445229	 99.912163	 -2.385521	-98.076508	 -0.737592	 19.505239	 -0.245998	 99.967346	  2.543338	
   425	4.250	  6.692011	 10.007693	-99.272667	 -6.692011	-10.007693	 99.272667	 21.339256	 -3.073513	-97.648300	-11.587278	  2.491971	-99.295135	-91.198463	  2.173981	-40.964787	  3.455102	 99.911720	 -2.389706	-98.077408	 -0.730111	 19.501020	 -0.239777	 99.967529	  2.536827	
   426	4.260	  6.691263	 10.008139	-99.272675	 -6.691263	-10.008139	 99.272675	 21.371172	 -3.075532	-97.641251	-11.564890	  2.494504	-99.297691	-91.201340	  2.194661	-40.957287	  3.475882	 99.911079	 -2.386246	-98.077980	 -0.706659	 19.498981	 -0.215992	 99.967590	  2.536489	
   427	4.270	  6.654265	 10.006922	-99.275284	 -6.654265	-10.006922	 99.275284	 21.338860	 -3.063612	-97.648689	-11.658137	  2.508759	-99.286423	-91.205978	  2.198838	-40.946724	  3.475057	 99.911377	 -2.375208	-98.075233	 -0.706309	 19.512793	 -0.212413	 99.967232	  2.550903	
   428	4.280	  6.604718	 10.013067	-99.277969	 -6.604718	-10.013067	 99.277969	 21.293297	 -3.055003	-97.658905	-11.715224	  2.520796	-99.279396	-91.209236	  2.193985	-40.939747	  3.466911	 99.911789	 -2.369562	-98.075447	 -0.707327	 19.511713	 -0.211039	 99.966927	  2.563156	
   429	4.290	  6.629221	 10.016985	-99.275948	 -6.629221	-10.016985	 99.275948	 21.227734	 -3.062239	-97.672958	-11.727677	  2.517054	-99.278030	-91.195221	  2.175681	-40.971916	  3.453736	 99.911949	 -2.381819	-98.074150	 -0.700119	 19.518475	 -0.204411	 99.967049	  2.558671	
   430	4.300	  6.600034	 10.016706	-99.277916	 -6.600034	-10.016706	 99.277916	 21.257002	 -3.058281	-97.666710	-11.742777	  2.525217	-99.276031	-91.194740	  2.188375	-40.972321	  3.464406	 99.911758	 -2.374559	-98.070679	 -0.692323	 19.536165	 -0.194588	 99.966888	  2.565806	
   431	4.310	  6.541829	 10.004107	-99.283043	 -6.541829	-10.004107	 99.283043	 21.277653	 -3.047617	-97.662552	-11.805828	  2.534920	-99.268303	-91.203705	  2.210437	-40.951180	  3.480881	 99.911545	 -2.359421	-98.072052	 -0.685474	 19.529528	 -0.185971	 99.966667	  2.574871	
   432	4.320	  6.519608	  9.987400	-99.286186	 -6.519608	 -9.987400	 99.286186	 21.388527	 -3.059390	-97.637955	-11.943184	  2.549854	-99.251488	-91.213280	  2.215419	-40.929569	  3.488543	 99.911110	 -2.366419	-98.074524	 -0.670219	 19.517639	 -0.168026	 99.966354	  2.588439	
   433	4.330	  6.523599	  9.983439	-99.286324	 -6.523599	 -9.983439	 99.286324	 21.328135	 -3.057371	-97.651230	-11.852713	  2.543114	-99.262512	-91.223724	  2.216522	-40.906231	  3.488635	 99.911110	 -2.366168	-98.076241	 -0.660319	 19.509336	 -0.159786	 99.966583	  2.580233	
   434	4.340	  6.511822	  9.973328	-99.288109	 -6.511822	 -9.973328	 99.288109	 21.305353	 -3.046643	-97.656540	-11.767678	  2.539075	-99.272728	-91.220207	  2.226774	-40.913506	  3.494955	 99.911171	 -2.354501	-98.075386	 -0.676018	 19.513140	 -0.176191	 99.966614	  2.577708	
   435	4.350	  6.529783	  9.971599	-99.287102	 -6.529783	 -9.971599	 99.287102	 21.429600	 -3.062107	-97.628868	-11.751919	  2.544274	-99.274460	-91.219017	  2.221539	-40.916458	  3.494755	 99.910889	 -2.366581	-98.073799	 -0.665227	 19.521465	 -0.164231	 99.966537	  2.581453	
   436	4.360	  6.556480	  9.982733	-99.284225	 -6.556480	 -9.982733	 99.284225	 21.417267	 -3.057585	-97.631714	-11.685289	  2.534736	-99.282578	-91.224121	  2.225474	-40.904850	  3.496491	 99.910942	 -2.361947	-98.072906	 -0.651903	 19.526379	 -0.152767	 99.966850	  2.570186	
   437	4.370	  6.529216	  9.981799	-99.286118	 -6.529216	 -9.981799	 99.286118	 21.467068	 -3.055449	-97.620842	-11.752839	  2.536955	-99.274536	-91.231827	  2.246299	-40.886520	  3.515020	 99.910477	 -2.354150	-98.074211	 -0.621884	 19.520832	 -0.122518	 99.966919	  2.569153	
   438	4.380	  6.503042	  9.964056	-99.289612	 -6.503042	 -9.964056	 99.289612	 21.457016	 -3.051924	-97.623161	-11.887017	  2.554025	-99.258125	-91.225037	  2.237176	-40.902180	  3.505198	 99.910843	 -2.353020	-98.076118	 -0.606939	 19.511717	 -0.104414	 99.966537	  2.584758	
   439	4.390	  6.534913	  9.951738	-99.288765	 -6.534913	 -9.951738	 99.288765	 21.501526	 -3.043017	-97.613647	-11.855100	  2.556874	-99.261871	-91.228081	  2.238192	-40.895329	  3.501677	 99.911194	 -2.343321	-98.078636	 -0.596311	 19.499374	 -0.093617	 99.966507	  2.586205	
   440	4.400	  6.537446	  9.966654	-99.287102	 -6.537446	 -9.966654	 99.287102	 21.464968	 -3.037636	-97.621864	-11.719463	  2.550366	-99.278145	-91.219406	  2.239172	-40.914612	  3.501618	 99.911301	 -2.338944	-98.079987	 -0.601418	 19.492434	 -0.100259	 99.966660	  2.579890	
   441	4.410	  6.549729	  9.959858	-99.286964	 -6.549729	 -9.959858	 99.286964	 21.412226	 -3.034702	-97.633537	-11.807549	  2.563348	-99.267372	-91.221085	  2.250410	-40.910255	  3.512087	 99.911026	 -2.335249	-98.082611	 -0.574819	 19.480042	 -0.071482	 99.966431	  2.589902	
   442	4.420	  6.538914	  9.951674	-99.288506	 -6.538914	 -9.951674	 99.288506	 21.465082	 -3.031061	-97.622040	-11.797877	  2.562288	-99.268547	-91.221268	  2.246542	-40.910061	  3.506045	 99.911324	 -2.331233	-98.081383	 -0.573137	 19.486273	 -0.069862	 99.966469	  2.588605	
   443	4.430	  6.518009	  9.950388	-99.290009	 -6.518009	 -9.950388	 99.290009	 21.520847	 -3.019355	-97.610130	-11.836426	  2.570484	-99.263748	-91.220016	  2.230865	-40.913712	  3.484990	 99.912277	 -2.322205	-98.078522	 -0.590191	 19.500135	 -0.084854	 99.966194	  2.598793	
   444	4.440	  6.509155	  9.937516	-99.291878	 -6.509155	 -9.937516	 99.291878	 21.476736	 -3.021127	-97.619781	-11.874435	  2.570715	-99.259201	-91.229111	  2.234389	-40.893242	  3.488993	 99.912079	 -2.324476	-98.079437	 -0.598487	 19.495266	 -0.093164	 99.966141	  2.600169	
   445	4.450	  6.512192	  9.922061	-99.293221	 -6.512192	 -9.922061	 99.293221	 21.492231	 -3.026970	-97.616196	-11.778942	  2.563001	-99.270782	-91.219048	  2.222903	-40.916298	  3.480684	 99.912193	 -2.331822	-98.078857	 -0.597104	 19.498224	 -0.093296	 99.966362	  2.592029	
   446	4.460	  6.471185	  9.917819	-99.296326	 -6.471185	 -9.917819	 99.296326	 21.525352	 -3.029670	-97.608810	-11.780927	  2.562371	-99.270561	-91.213562	  2.217577	-40.928825	  3.476578	 99.912277	 -2.334489	-98.080597	 -0.616427	 19.488869	 -0.112898	 99.966293	  2.593727	
   447	4.470	  6.452313	  9.921988	-99.297134	 -6.452313	 -9.921988	 99.297134	 21.539530	 -3.039109	-97.605392	-11.775755	  2.570003	-99.270973	-91.223244	  2.224571	-40.906845	  3.486453	 99.911774	 -2.341532	-98.083237	 -0.596903	 19.476217	 -0.092294	 99.966179	  2.598948	
   448	4.480	  6.460477	  9.932227	-99.295586	 -6.460477	 -9.932227	 99.295586	 21.519920	 -3.034405	-97.609863	-11.889408	  2.573878	-99.257324	-91.231392	  2.223289	-40.888741	  3.482755	 99.911980	 -2.338133	-98.078926	 -0.603218	 19.497707	 -0.097180	 99.966042	  2.603897	
   449	4.490	  6.464165	  9.938104	-99.294754	 -6.464165	 -9.938104	 99.294754	 21.531986	 -3.036196	-97.607147	-11.826088	  2.566542	-99.265083	-91.225586	  2.204506	-40.902729	  3.465178	 99.912468	 -2.343493	-98.077148	 -0.623580	 19.506010	 -0.118727	 99.966156	  2.598813	
   450	4.500	  6.467639	  9.927590	-99.295578	 -6.467639	 -9.927590	 99.295578	 21.514372	 -3.037272	-97.611000	-11.868606	  2.577619	-99.259720	-91.221626	  2.189387	-40.912369	  3.451150	 99.912842	 -2.348230	-98.077759	 -0.633638	 19.502621	 -0.126624	 99.965820	  2.611096	
   451	4.510	  6.482161	  9.918392	-99.295555	 -6.482161	 -9.918392	 99.295555	 21.564417	 -3.039305	-97.599884	-11.830991	  2.576592	-99.264236	-91.228577	  2.193746	-40.896633	  3.455118	 99.912712	 -2.347929	-98.074684	 -0.642694	 19.517765	 -0.135484	 99.965820	  2.610951	
   452	4.520	  6.462299	  9.909253	-99.297760	 -6.462299	 -9.909253	 99.297760	 21.506157	 -3.040599	-97.612701	-11.745690	  2.563364	-99.274704	-91.234901	  2.220428	-40.881065	  3.482355	 99.911835	 -2.344980	-98.076500	 -0.653114	 19.508297	 -0.148769	 99.966118	  2.598818	
   453	4.530	  6.498314	  9.910570	-99.295280	 -6.498314	 -9.910570	 99.295280	 21.538738	 -3.044109	-97.605408	-11.661320	  2.555252	-99.284866	-91.226509	  2.200327	-40.900898	  3.464157	 99.912308	 -2.351616	-98.080597	 -0.666491	 19.487247	 -0.164294	 99.966263	  2.592085	
   454	4.540	  6.508914	  9.917792	-99.293861	 -6.508914	 -9.917792	 99.293861	 21.569874	 -3.043514	-97.598557	-11.693905	  2.562818	-99.280838	-91.219345	  2.167746	-40.918613	  3.431754	 99.913292	 -2.357259	-98.080627	 -0.653335	 19.487514	 -0.149674	 99.966133	  2.598138	
   455	4.550	  6.494127	  9.905482	-99.296066	 -6.494127	 -9.905482	 99.296066	 21.480196	 -3.037122	-97.618523	-11.689000	  2.566178	-99.281326	-91.212555	  2.158106	-40.934231	  3.421176	 99.913696	 -2.355727	-98.076180	 -0.688724	 19.508698	 -0.183724	 99.965881	  2.605503	
   456	4.560	  6.521733	  9.897353	-99.295059	 -6.521733	 -9.897353	 99.295059	 21.412504	 -3.035019	-97.633461	-11.656020	  2.567139	-99.285179	-91.208336	  2.151932	-40.943962	  3.415340	 99.913864	 -2.356871	-98.073860	 -0.716257	 19.519354	 -0.210718	 99.965729	  2.609473	
   457	4.570	  6.567110	  9.893045	-99.292496	 -6.567110	 -9.893045	 99.292496	 21.412382	 -3.034441	-97.633514	-11.688735	  2.572619	-99.281189	-91.210297	  2.153333	-40.939518	  3.416325	 99.913857	 -2.356066	-98.072739	 -0.726493	 19.524618	 -0.219670	 99.965530	  2.616214	
   458	4.580	  6.516303	  9.890006	-99.296150	 -6.516303	 -9.890006	 99.296150	 21.525877	 -3.039637	-97.608391	-11.711519	  2.567868	-99.278625	-91.219612	  2.162970	-40.918259	  3.425899	 99.913528	 -2.355898	-98.070702	 -0.719394	 19.535074	 -0.213241	 99.965683	  2.610794	
   459	4.590	  6.515187	  9.899430	-99.295280	 -6.515187	 -9.899430	 99.295280	 21.554090	 -3.039372	-97.602173	-11.711783	  2.559258	-99.278816	-91.219612	  2.166630	-40.918068	  3.429086	 99.913460	 -2.354080	-98.072639	 -0.713942	 19.525593	 -0.209741	 99.965927	  2.601713	
   460	4.600	  6.552302	  9.900062	-99.292778	 -6.552302	 -9.900062	 99.292778	 21.473688	 -3.038776	-97.619911	-11.692052	  2.558116	-99.281174	-91.214943	  2.154874	-40.929089	  3.418524	 99.913727	 -2.358198	-98.074318	 -0.727684	 19.516628	 -0.223899	 99.965889	  2.602127	
   461	4.610	  6.562259	  9.897757	-99.292351	 -6.562259	 -9.897757	 99.292351	 21.476885	 -3.052024	-97.618797	-11.620916	  2.550466	-99.289726	-91.212189	  2.154428	-40.935249	  3.423805	 99.913254	 -2.370496	-98.072487	 -0.736638	 19.525478	 -0.234168	 99.966042	  2.595245	
   462	4.620	  6.579874	  9.888410	-99.292114	 -6.579874	 -9.888410	 99.292114	 21.362951	 -3.045580	-97.643990	-11.625817	  2.548562	-99.289200	-91.211761	  2.145265	-40.936691	  3.413415	 99.913635	 -2.369570	-98.070641	 -0.748501	 19.534307	 -0.246128	 99.966026	  2.594754	
   463	4.630	  6.530876	  9.883538	-99.295837	 -6.530876	 -9.883538	 99.295837	 21.410257	 -3.050036	-97.633484	-11.691651	  2.558331	-99.281219	-91.217392	  2.133944	-40.924725	  3.402950	 99.913857	 -2.375034	-98.076317	 -0.724490	 19.506689	 -0.220931	 99.965897	  2.601992	
   464	4.640	  6.519637	  9.871093	-99.297813	 -6.519637	 -9.871093	 99.297813	 21.502714	 -3.060699	-97.612831	-11.662645	  2.564060	-99.284485	-91.221169	  2.131323	-40.916458	  3.403351	 99.913651	 -2.383133	-98.075867	 -0.728616	 19.508804	 -0.223894	 99.965736	  2.607954	
   465	4.650	  6.506167	  9.851477	-99.300644	 -6.506167	 -9.851477	 99.300644	 21.525501	 -3.073002	-97.607430	-11.741718	  2.568480	-99.275047	-91.224251	  2.150766	-40.908577	  3.427273	 99.912674	 -2.389758	-98.077133	 -0.720621	 19.502752	 -0.215138	 99.965652	  2.611793	
   466	4.660	  6.548507	  9.856025	-99.297409	 -6.548507	 -9.856025	 99.297409	 21.549324	 -3.072767	-97.602173	-11.709930	  2.564507	-99.278900	-91.222542	  2.159289	-40.911926	  3.435510	 99.912460	 -2.386984	-98.078102	 -0.712169	 19.498171	 -0.207649	 99.965805	  2.606742	
   467	4.670	  6.603077	  9.865977	-99.292809	 -6.603077	 -9.865977	 99.292809	 21.564043	 -3.072323	-97.598938	-11.672707	  2.556227	-99.283501	-91.221832	  2.158846	-40.913521	  3.434768	 99.912498	 -2.386255	-98.077286	 -0.728677	 19.501677	 -0.225660	 99.965927	  2.600328	
   468	4.680	  6.607850	  9.861248	-99.292961	 -6.607850	 -9.861248	 99.292961	 21.638870	 -3.077570	-97.582207	-11.747283	  2.568116	-99.274399	-91.222473	  2.160237	-40.912025	  3.437375	 99.912354	 -2.388820	-98.078156	 -0.719116	 19.497643	 -0.213837	 99.965675	  2.611302	
   469	4.690	  6.622494	  9.856943	-99.292412	 -6.622494	 -9.856943	 99.292412	 21.649206	 -3.080054	-97.579842	-11.845294	  2.590235	-99.262177	-91.217041	  2.158077	-40.924255	  3.436612	 99.912323	 -2.391226	-98.081047	 -0.696660	 19.483913	 -0.187403	 99.965210	  2.630944	
   470	4.700	  6.575335	  9.855142	-99.295723	 -6.575335	 -9.855142	 99.295723	 21.620993	 -3.068580	-97.586456	-11.777085	  2.572289	-99.270760	-91.219994	  2.191320	-40.915905	  3.464958	 99.911751	 -2.374012	-98.081001	 -0.693288	 19.484264	 -0.187614	 99.965691	  2.612553	
   471	4.710	  6.561770	  9.842572	-99.297867	 -6.561770	 -9.842572	 99.297867	 21.591450	 -3.062486	-97.593185	-11.844635	  2.569622	-99.262794	-91.220688	  2.186441	-40.914612	  3.457870	 99.912086	 -2.370237	-98.084412	 -0.672171	 19.467806	 -0.167467	 99.965851	  2.607806	
   472	4.720	  6.580993	  9.832739	-99.297569	 -6.580993	 -9.832739	 99.297569	 21.651457	 -3.068315	-97.579712	-11.921852	  2.584655	-99.253151	-91.224739	  2.188055	-40.905506	  3.460816	 99.911903	 -2.373746	-98.085083	 -0.669069	 19.464550	 -0.161453	 99.965469	  2.622598	
   473	4.730	  6.540011	  9.819017	-99.301636	 -6.540011	 -9.819017	 99.301636	 21.634373	 -3.062190	-97.583694	-11.827021	  2.580948	-99.264595	-91.223053	  2.184528	-40.909439	  3.455114	 99.912209	 -2.369258	-98.084389	 -0.678124	 19.467733	 -0.171199	 99.965538	  2.619570	
   474	4.740	  6.571657	  9.809722	-99.300468	 -6.571657	 -9.809722	 99.300468	 21.641123	 -3.053033	-97.582481	-11.904900	  2.580732	-99.255295	-91.229660	  2.195377	-40.894119	  3.461425	 99.912247	 -2.358274	-98.084023	 -0.686419	 19.469296	 -0.179384	 99.965492	  2.620713	
   475	4.750	  6.561645	  9.804588	-99.301636	 -6.561645	 -9.804588	 99.301636	 21.630384	 -3.041855	-97.585213	-11.927549	  2.583116	-99.252510	-91.239571	  2.206121	-40.871422	  3.466720	 99.912354	 -2.345974	-98.085693	 -0.666110	 19.461597	 -0.158879	 99.965523	  2.620766	
   476	4.760	  6.539995	  9.811111	-99.302414	 -6.539995	 -9.811111	 99.302414	 21.649076	 -3.042487	-97.581047	-11.955502	  2.592720	-99.248901	-91.237953	  2.199320	-40.875393	  3.460135	 99.912544	 -2.347524	-98.085472	 -0.665256	 19.462748	 -0.156097	 99.965279	  2.630237	
   477	4.770	  6.574097	  9.803390	-99.300934	 -6.574097	 -9.803390	 99.300934	 21.670786	 -3.042717	-97.576218	-12.005436	  2.598100	-99.242729	-91.231003	  2.182811	-40.891815	  3.444162	 99.913025	 -2.350668	-98.086777	 -0.670201	 19.455965	 -0.160097	 99.965111	  2.636379	
   478	4.780	  6.525592	  9.791650	-99.305290	 -6.525592	 -9.791650	 99.305290	 21.639261	 -3.033412	-97.583511	-12.091926	  2.602554	-99.232117	-91.225502	  2.171997	-40.904644	  3.430396	 99.913628	 -2.345150	-98.090866	 -0.656319	 19.435797	 -0.145856	 99.965057	  2.639550	
   479	4.790	  6.566563	  9.807765	-99.300995	 -6.566563	 -9.807765	 99.300995	 21.650801	 -3.038332	-97.580795	-12.027953	  2.602803	-99.239883	-91.228416	  2.186113	-40.897408	  3.446084	 99.913063	 -2.346348	-98.089821	 -0.655004	 19.441151	 -0.144418	 99.965057	  2.639326	
   480	4.800	  6.613868	  9.805138	-99.298119	 -6.613868	 -9.805138	 99.298119	 21.759418	 -3.052687	-97.556183	-12.069538	  2.608811	-99.234673	-91.233917	  2.195064	-40.884651	  3.459154	 99.912407	 -2.354870	-98.087654	 -0.642802	 19.452496	 -0.130770	 99.964958	  2.643915	
   481	4.810	  6.573983	  9.788526	-99.302406	 -6.573983	 -9.788526	 99.302406	 21.762325	 -3.045881	-97.555748	-12.163184	  2.609308	-99.223228	-91.236763	  2.199656	-40.878040	  3.460600	 99.912529	 -2.347488	-98.086304	 -0.654102	 19.458918	 -0.141666	 99.964882	  2.646178	
   482	4.820	  6.571314	  9.781293	-99.303291	 -6.571314	 -9.781293	 99.303291	 21.788143	 -3.036674	-97.550270	-12.085310	  2.603565	-99.232895	-91.236351	  2.194888	-40.879219	  3.451753	 99.913033	 -2.339266	-98.089447	 -0.659432	 19.442867	 -0.148580	 99.965012	  2.640868	
   483	4.830	  6.553439	  9.768719	-99.305710	 -6.553439	 -9.768719	 99.305710	 21.708424	 -3.026494	-97.568359	-11.960135	  2.599640	-99.248161	-91.235344	  2.175270	-40.882515	  3.429081	 99.913879	 -2.336298	-98.086685	 -0.659774	 19.456812	 -0.149439	 99.965134	  2.636428	
   484	4.840	  6.560379	  9.760976	-99.306015	 -6.560379	 -9.760976	 99.306015	 21.680582	 -3.033262	-97.574341	-11.965299	  2.601958	-99.247475	-91.237450	  2.188956	-40.877090	  3.445654	 99.913216	 -2.340361	-98.087311	 -0.661063	 19.453602	 -0.150347	 99.965057	  2.638896	
   485	4.850	  6.586819	  9.763154	-99.304047	 -6.586819	 -9.763154	 99.304047	 21.707745	 -3.042006	-97.568031	-11.982257	  2.603581	-99.245384	-91.239784	  2.209501	-40.870766	  3.469174	 99.912331	 -2.343246	-98.086479	 -0.681023	 19.457098	 -0.169790	 99.964920	  2.642956	
   486	4.860	  6.601923	  9.764972	-99.302872	 -6.601923	 -9.764972	 99.302872	 21.677141	 -3.036028	-97.575012	-11.947686	  2.598398	-99.249687	-91.232437	  2.180591	-40.888725	  3.438969	 99.913338	 -2.344787	-98.084915	 -0.682403	 19.464928	 -0.172007	 99.965057	  2.637833	
   487	4.870	  6.656590	  9.775456	-99.298187	 -6.656590	 -9.775456	 99.298187	 21.592382	 -3.033695	-97.593880	-11.992719	  2.594110	-99.244377	-91.229568	  2.172753	-40.895538	  3.431484	 99.913559	 -2.346595	-98.086098	 -0.685695	 19.458836	 -0.176235	 99.965141	  2.634246	
   488	4.880	  6.677511	  9.772465	-99.297073	 -6.677511	 -9.772465	 99.297073	 21.589052	 -3.042931	-97.594330	-12.000532	  2.596179	-99.243370	-91.222588	  2.171281	-40.911175	  3.434512	 99.913239	 -2.355477	-98.083885	 -0.710619	 19.469118	 -0.200364	 99.964966	  2.639284	
   489	4.890	  6.660445	  9.768240	-99.298637	 -6.660445	 -9.768240	 99.298637	 21.627871	 -3.042237	-97.585754	-12.020137	  2.596378	-99.240997	-91.226807	  2.170619	-40.901814	  3.432729	 99.913338	 -2.354006	-98.080109	 -0.720699	 19.487753	 -0.209856	 99.964905	  2.640735	
   490	4.900	  6.628952	  9.772223	-99.300354	 -6.628952	 -9.772223	 99.300354	 21.731976	 -3.048627	-97.562424	-12.019475	  2.596660	-99.241066	-91.244316	  2.183463	-40.862049	  3.445372	 99.912888	 -2.354620	-98.083168	 -0.741760	 19.471554	 -0.231181	 99.964783	  2.643595	
   491	4.910	  6.632768	  9.777646	-99.299568	 -6.632768	 -9.777646	 99.299568	 21.756344	 -3.044852	-97.557114	-11.966231	  2.593482	-99.247589	-91.245934	  2.172584	-40.859028	  3.432559	 99.913368	 -2.352893	-98.080063	 -0.739589	 19.487276	 -0.229293	 99.964890	  2.639871	
   492	4.920	  6.670064	  9.794172	-99.295441	 -6.670064	 -9.794172	 99.295441	 21.690271	 -3.041825	-97.571922	-11.893642	  2.586262	-99.256500	-91.227600	  2.174475	-40.899830	  3.435564	 99.913315	 -2.351091	-98.078407	 -0.757842	 19.494932	 -0.248756	 99.964981	  2.634530	
   493	4.930	  6.694567	  9.799735	-99.293243	 -6.694567	 -9.799735	 99.293243	 21.666697	 -3.043977	-97.577087	-11.808605	  2.580003	-99.266815	-91.224152	  2.150774	-40.908779	  3.413491	 99.913879	 -2.358920	-98.078728	 -0.769299	 19.492855	 -0.261537	 99.965088	  2.629263	
   494	4.940	  6.709733	  9.799593	-99.292229	 -6.709733	 -9.799593	 99.292229	 21.566160	 -3.036444	-97.599594	-11.707277	  2.567751	-99.279137	-91.227386	  2.151781	-40.901512	  3.412284	 99.914024	 -2.354451	-98.079475	 -0.785156	 19.488468	 -0.279953	 99.965324	  2.618512	
   495	4.950	  6.700467	  9.799881	-99.292831	 -6.700467	 -9.799881	 99.292831	 21.519249	 -3.040298	-97.609833	-11.904633	  2.579920	-99.255348	-91.218140	  2.168224	-40.921272	  3.431608	 99.913338	 -2.355508	-98.079231	 -0.781938	 19.489801	 -0.274106	 99.964996	  2.631242	
   496	4.960	  6.663566	  9.804652	-99.294838	 -6.663566	 -9.804652	 99.294838	 21.537804	 -3.047701	-97.605499	-11.856688	  2.577901	-99.261131	-91.223022	  2.160450	-40.910782	  3.426315	 99.913330	 -2.363705	-98.079643	 -0.752677	 19.488905	 -0.245446	 99.965225	  2.625505	
   497	4.970	  6.612934	  9.794616	-99.299217	 -6.612934	 -9.794616	 99.299217	 21.592659	 -3.051445	-97.593269	-11.815359	  2.572602	-99.266205	-91.231926	  2.172035	-40.890320	  3.437956	 99.912933	 -2.363321	-98.077766	 -0.748737	 19.498487	 -0.242360	 99.965385	  2.619570	
   498	4.980	  6.592968	  9.801816	-99.299835	 -6.592968	 -9.801816	 99.299835	 21.623510	 -3.050417	-97.586472	-11.842647	  2.574059	-99.262909	-91.229973	  2.164295	-40.895092	  3.429629	 99.913231	 -2.363201	-98.077347	 -0.756792	 19.500299	 -0.250019	 99.965302	  2.622102	
   499	4.990	  6.600275	  9.817357	-99.297813	 -6.600275	 -9.817357	 99.297813	 21.464420	 -3.027203	-97.622307	-11.809936	  2.569491	-99.266930	-91.218605	  2.165730	-40.920349	  3.424292	 99.913826	 -2.345356	-98.079346	 -0.753743	 19.490335	 -0.248168	 99.965439	  2.617096	
   500	5.000	  6.628022	  9.830766	-99.294640	 -6.628022	 -9.830766	 99.294640	 21.400175	 -3.021325	-97.636589	-11.834565	  2.565913	-99.264084	-91.220757	  2.162436	-40.915737	  3.419158	 99.914078	 -2.342383	-98.077271	 -0.732363	 19.501629	 -0.227266	 99.965645	  2.611143	
   501	5.010	  6.651881	  9.837356	-99.292389	 -6.651881	 -9.837356	 99.292389	 21.442444	 -3.027602	-97.627121	-11.770854	  2.556558	-99.271904	-91.223526	  2.159998	-40.909683	  3.418598	 99.913971	 -2.347674	-98.076721	 -0.743745	 19.503906	 -0.240440	 99.965828	  2.602938	
   502	5.020	  6.666104	  9.846472	-99.290535	 -6.666104	 -9.846472	 99.290535	 21.513960	 -3.038230	-97.611061	-11.741584	  2.559357	-99.275299	-91.223869	  2.170444	-40.908363	  3.432522	 99.913361	 -2.353347	-98.076797	 -0.745928	 19.503481	 -0.242108	 99.965752	  2.605792	
   503	5.030	  6.644644	  9.838249	-99.292786	 -6.644644	 -9.838249	 99.292786	 21.594351	 -3.043544	-97.593140	-11.688739	  2.563431	-99.281433	-91.225372	  2.175947	-40.904720	  3.439101	 99.913094	 -2.354927	-98.082619	 -0.736244	 19.474524	 -0.232462	 99.965706	  2.608467	
   504	5.040	  6.625760	  9.824966	-99.295364	 -6.625760	 -9.824966	 99.295364	 21.686035	 -3.050633	-97.572586	-11.786220	  2.567883	-99.269791	-91.231079	  2.178210	-40.891884	  3.442695	 99.912888	 -2.358646	-98.082794	 -0.733695	 19.473751	 -0.228970	 99.965591	  2.613067	
   505	5.050	  6.590141	  9.828701	-99.297363	 -6.590141	 -9.828701	 99.297363	 21.721130	 -3.047321	-97.564880	-11.861588	  2.571096	-99.260727	-91.230835	  2.173347	-40.892677	  3.436077	 99.913185	 -2.355685	-98.084335	 -0.720623	 19.466488	 -0.215435	 99.965569	  2.615097	
   506	5.060	  6.583906	  9.832549	-99.297401	 -6.583906	 -9.832549	 99.297401	 21.678070	 -3.046293	-97.574493	-11.900399	  2.580070	-99.255844	-91.228470	  2.205027	-40.896271	  3.467858	 99.912247	 -2.348826	-98.086510	 -0.682919	 19.456863	 -0.176354	 99.965523	  2.619662	
   507	5.070	  6.650413	  9.843147	-99.291916	 -6.650413	 -9.843147	 99.291916	 21.659393	 -3.056078	-97.578339	-11.840399	  2.567967	-99.263344	-91.230286	  2.211902	-40.891834	  3.478837	 99.911674	 -2.356961	-98.092392	 -0.651154	 19.428303	 -0.147882	 99.965981	  2.603785	
   508	5.080	  6.602538	  9.846141	-99.294815	 -6.602538	 -9.846141	 99.294815	 21.603630	 -3.053048	-97.590790	-11.839473	  2.556460	-99.263748	-91.224030	  2.166522	-40.908230	  3.433695	 99.913033	 -2.365582	-98.090378	 -0.652960	 19.438431	 -0.151666	 99.966270	  2.592643	
