BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   289	2.890	 -2.546229	  9.884822	 40.860764	  2.988255	 -8.157965	 18.345343	 -1.163003	  0.862611	 -4.401749	 12.567582	  1.915030	  6.469127	  4.934659	  4.912255	-13.733100	 -4.934659	 -4.912255	-13.733100	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-45.179893	180.000000	 90.000000	-20.299782	-180.000000	 90.000000	  1.078235	-14.135948	  2.895747	  1.309159	-16.571280	 12.454829	
   290	2.900	 -4.054241	 10.019921	 38.008396	  3.338543	 -8.090447	 18.626898	 -0.850871	  0.776617	 -5.349575	 12.492260	  2.059530	  5.854473	  5.230686	  4.699121	-13.641652	 -5.230686	 -4.699121	-13.641652	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-42.279099	180.000000	 90.000000	-20.411280	180.000000	 90.000000	  1.013844	-14.259535	  2.967417	  1.279215	-16.666950	 12.748713	
   291	2.910	 -5.648929	  9.917012	 35.044186	  3.505641	 -8.038241	 18.862970	 -0.540558	  0.714761	 -6.240128	 12.364004	  2.189409	  5.294447	  5.508618	  4.509632	-13.540725	 -5.508618	 -4.509632	-13.540725	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-39.391171	-180.000000	 90.000000	-20.541006	-180.000000	 90.000000	  0.978434	-14.197831	  2.949276	  1.244025	-16.717211	 13.046433	
   292	2.920	 -7.295938	  9.581097	 31.996048	  3.465881	 -8.003591	 19.051035	 -0.239325	  0.676012	 -7.072142	 12.205624	  2.302789	  4.798298	  5.774775	  4.347913	-13.437909	 -5.774775	 -4.347913	-13.437909	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-36.507099	180.000000	 90.000000	-20.686928	180.000000	 90.000000	  0.972470	-13.829778	  2.848141	  1.203084	-16.728090	 13.352801	
   293	2.930	 -8.913836	  9.038322	 28.893339	  3.212480	 -7.985921	 19.187344	  0.038695	  0.655678	 -7.851785	 12.058249	  2.398041	  4.375373	  6.037093	  4.213451	-13.340825	 -6.037093	 -4.213451	-13.340825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-33.612480	-180.000000	 90.000000	-20.844786	180.000000	 90.000000	  0.993539	-13.089005	  2.684660	  1.161628	-16.720249	 13.678363	
   294	2.940	-10.408948	  8.325643	 25.754629	  2.751714	 -7.983295	 19.271412	  0.284077	  0.651269	 -8.582529	 11.951866	  2.472759	  4.034521	  6.300042	  4.103454	-13.252503	 -6.300042	 -4.103454	-13.252503	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-30.776379	180.000000	 90.000000	-21.010468	-180.000000	 90.000000	  1.039776	-12.016104	  2.459899	  1.126704	-16.710882	 14.035226	
   295	2.950	-11.631150	  7.496260	 22.633274	  2.088796	 -7.999210	 19.318949	  0.502622	  0.663325	 -9.271633	 11.908132	  2.527707	  3.767722	  6.557207	  4.018837	-13.168780	 -6.557207	 -4.018837	-13.168780	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-28.065626	-180.000000	 90.000000	-21.180738	180.000000	 90.000000	  1.112124	-10.731408	  2.192907	  1.092936	-16.727259	 14.422908	
   296	2.960	-12.435437	  6.641243	 19.595619	  1.298862	 -8.048165	 19.359377	  0.715308	  0.703015	 -9.914709	 11.918428	  2.563672	  3.570952	  6.810596	  3.968157	-13.078516	 -6.810596	 -3.968157	-13.078516	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.474783	180.000000	 90.000000	-21.356358	180.000000	 90.000000	  1.203201	 -9.433359	  1.926311	  1.053807	-16.783592	 14.834652	
   297	2.970	-12.732390	  5.826413	 16.685616	  0.463756	 -8.135456	 19.403273	  0.913411	  0.777288	-10.506234	 11.942155	  2.576591	  3.457439	  7.053100	  3.951862	-12.980754	 -7.053100	 -3.951862	-12.980754	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-22.975348	-180.000000	 90.000000	-21.544031	-180.000000	 90.000000	  1.297665	 -8.281822	  1.694379	  1.013649	-16.832695	 15.266053	
   298	2.980	-12.523976	  5.091694	 13.938772	 -0.345423	 -8.260767	 19.456390	  1.101182	  0.888320	-11.048394	 11.941565	  2.565329	  3.425960	  7.277178	  3.969010	-12.877096	 -7.277178	 -3.969010	-12.877096	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-20.562073	180.000000	 90.000000	-21.753828	180.000000	 90.000000	  1.382784	 -7.353012	  1.497362	  0.973736	-16.840170	 15.702953	
   299	2.990	-11.904319	  4.455817	 11.391101	 -1.050195	 -8.422237	 19.529634	  1.281937	  1.034353	-11.545123	 11.908129	  2.532333	  3.467523	  7.478798	  4.018818	-12.771312	 -7.478798	 -4.018818	-12.771312	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-18.251034	-180.000000	 90.000000	-21.998592	180.000000	 90.000000	  1.445525	 -6.667517	  1.346258	  0.932090	-16.801027	 16.125851	
   300	3.000	-11.036339	  3.908042	  9.049546	 -1.582425	 -8.605529	 19.612637	  1.429669	  1.206388	-12.006636	 11.849212	  2.477622	  3.578949	  7.662871	  4.093727	-12.676283	 -7.662871	 -4.093727	-12.676283	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-16.064535	-180.000000	 90.000000	-22.290743	-180.000000	 90.000000	  1.478537	 -6.164686	  1.228273	  0.896744	-16.701862	 16.522869	
   301	3.010	-10.109527	  3.415586	  6.898319	 -1.945033	 -8.769156	 19.666405	  1.500610	  1.367594	-12.474986	 11.786666	  2.410552	  3.728744	  7.821706	  4.166405	-12.614119	 -7.821706	 -4.166405	-12.614119	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-14.060485	180.000000	 90.000000	-22.638975	-180.000000	 90.000000	  1.486853	 -5.731771	  1.111183	  0.867645	-16.531425	 16.872044	
   302	3.020	 -9.337811	  2.972338	  4.971711	 -2.144686	 -8.896712	 19.694080	  1.494563	  1.497178	-12.964008	 11.738693	  2.340179	  3.905722	  7.956108	  4.224030	-12.587467	 -7.956108	 -4.224030	-12.587467	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-12.305155	-180.000000	 90.000000	-23.054317	-180.000000	 90.000000	  1.479764	 -5.272109	  1.000432	  0.845843	-16.310593	 17.156275	
   303	3.030	 -8.875925	  2.584353	  3.323419	 -2.190695	 -8.977164	 19.707382	  1.414819	  1.576618	-13.482329	 11.724272	  2.278526	  4.097257	  8.067660	  4.253967	-12.595279	 -8.067660	 -4.253967	-12.595279	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-10.842101	180.000000	 90.000000	-23.554733	-180.000000	 90.000000	  1.468553	 -4.762346	  0.916693	  0.826694	-16.065708	 17.361364	
   304	3.040	 -8.765121	  2.267102	  2.012146	 -2.108180	 -9.006261	 19.712090	  1.275758	  1.594382	-14.032480	 11.707643	  2.235610	  4.295586	  8.166414	  4.248298	-12.636095	 -8.166414	 -4.248298	-12.636095	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -9.703182	-179.999985	 90.000000	-24.173384	-180.000000	 90.000000	  1.460985	 -4.246437	  0.847620	  0.808284	-15.774218	 17.466393	
   305	3.050	 -8.971747	  2.036083	  1.101131	 -1.915275	 -8.984549	 19.723841	  1.114409	  1.542737	-14.612365	 11.645218	  2.220705	  4.494323	  8.255591	  4.203048	-12.703077	 -8.255591	 -4.203048	-12.703077	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -8.910741	180.000000	 90.000000	-24.934704	180.000000	 90.000000	  1.461697	 -3.832032	  0.796482	  0.787450	-15.419934	 17.447180	
   306	3.060	 -9.394512	  1.902125	  0.647098	 -1.617882	 -8.930668	 19.771042	  0.959271	  1.434530	-15.201066	 11.528305	  2.232520	  4.712827	  8.340630	  4.131174	-12.780606	 -8.340630	 -4.131174	-12.780606	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -8.480047	179.999985	 90.000000	-25.863911	-180.000000	 90.000000	  1.469280	 -3.619907	  0.755296	  0.769537	-15.004647	 17.300152	
   307	3.070	 -9.915411	  1.853301	  0.644198	 -1.237511	 -8.844047	 19.855001	  0.812495	  1.269410	-15.794930	 11.373388	  2.271778	  4.952710	  8.427241	  4.034472	-12.857282	 -8.427241	 -4.034472	-12.857282	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -8.428099	-179.999985	 90.000000	-26.977921	-180.000000	 90.000000	  1.478707	 -3.619399	  0.661033	  0.754010	-14.539558	 17.025066	
   308	3.080	-10.443760	  1.868512	  1.043059	 -0.799653	 -8.734842	 19.976337	  0.676016	  1.059594	-16.373146	 11.168467	  2.326527	  5.234790	  8.526001	  3.921287	-12.924043	 -8.526001	 -3.921287	-12.924043	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -8.797912	-180.000000	 90.000000	-28.276606	-180.000000	 90.000000	  1.484328	 -3.736748	  0.407824	  0.743248	-14.003029	 16.616880	
   309	3.090	-10.917695	  1.926937	  1.775106	 -0.345402	 -8.611792	 20.135248	  0.533509	  0.814188	-16.914524	 10.958025	  2.379264	  5.593696	  8.636839	  3.795882	-12.985068	 -8.636839	 -3.795882	-12.985068	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -9.626289	-180.000000	 90.000000	-29.729040	-180.000000	 90.000000	  1.489026	 -3.838002	 -0.093328	  0.742457	-13.413763	 16.093655	
   310	3.100	-11.267858	  2.013287	  2.781188	  0.062215	 -8.486665	 20.340797	  0.362634	  0.545576	-17.387939	 10.771871	  2.417990	  6.068949	  8.753904	  3.661931	-13.048482	 -8.753904	 -3.661931	-13.048482	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-10.914110	-180.000000	 90.000000	-31.330502	-180.000000	 90.000000	  1.501861	 -3.793287	 -0.885985	  0.753327	-12.781491	 15.470857	
   311	3.110	-11.383368	  2.112835	  4.018621	  0.361744	 -8.359509	 20.599390	  0.149366	  0.259619	-17.776350	 10.611005	  2.433847	  6.678438	  8.867008	  3.511834	-13.131814	 -8.867008	 -3.511834	-13.131814	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-12.601568	179.999985	 90.000000	-33.093060	-180.000000	 90.000000	  1.530810	 -3.566996	 -1.933688	  0.775918	-12.120109	 14.740177	
   312	3.120	-11.075757	  2.216343	  5.487823	  0.502927	 -8.229146	 20.917648	 -0.123204	 -0.033314	-18.068785	 10.465753	  2.418674	  7.437507	  8.958921	  3.341248	-13.256952	 -8.958921	 -3.341248	-13.256952	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-14.569413	-180.000000	 90.000000	-35.037849	180.000000	 90.000000	  1.578302	 -3.304780	 -3.085183	  0.809733	-11.435037	 13.880625	
   313	3.130	-10.149507	  2.318309	  7.222655	  0.467630	 -8.085387	 21.297796	 -0.475642	 -0.325959	-18.259111	 10.337459	  2.371381	  8.373336	  9.005670	  3.147287	-13.437585	 -9.005670	 -3.147287	-13.437585	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-16.623220	-180.000000	 90.000000	-37.174175	-180.000000	 90.000000	  1.634193	 -3.295366	 -4.100217	  0.859243	-10.743123	 12.893191	
   314	3.140	 -8.501055	  2.398628	  9.227322	  0.292792	 -7.912549	 21.722939	 -0.915858	 -0.611375	-18.350023	 10.203144	  2.297513	  9.497948	  8.987446	  2.930059	-13.665586	 -8.987446	 -2.930059	-13.665586	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-18.568531	180.000000	 90.000000	-39.558704	-180.000000	 90.000000	  1.679643	 -3.816983	 -4.778271	  0.927155	-10.058913	 11.739429	
   315	3.150	 -6.172759	  2.439056	 11.438649	  0.067492	 -7.699765	 22.143389	 -1.439432	 -0.883959	-18.349001	 10.042369	  2.198185	 10.814576	  8.901116	  2.695805	-13.915729	 -8.901116	 -2.695805	-13.915729	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-20.265156	180.000000	 90.000000	-42.226269	180.000000	 90.000000	  1.704348	 -5.049444	 -5.017286	  1.022211	 -9.394184	 10.379921	
   316	3.160	 -3.421491	  2.437447	 13.728450	 -0.105590	 -7.453434	 22.492746	 -2.029820	 -1.135261	-18.243034	  9.828904	  2.072487	 12.347162	  8.758161	  2.461312	-14.156947	 -8.758161	 -2.461312	-14.156947	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-21.662123	180.000000	 90.000000	-45.188648	180.000000	 90.000000	  1.716071	 -6.962978	 -4.820802	  1.154272	 -8.732776	  8.791759	
   317	3.170	 -0.619049	  2.418883	 15.910154	 -0.130202	 -7.188532	 22.689161	 -2.653866	 -1.359524	-18.012268	  9.527221	  1.915848	 14.118528	  8.577461	  2.242676	-14.355342	 -8.577461	 -2.242676	-14.355342	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-22.763901	-180.000000	 90.000000	-48.441555	-180.000000	 90.000000	  1.730119	 -9.343917	 -4.286033	  1.334269	 -8.047352	  6.955086	
   318	3.180	  1.869911	  2.423396	 17.790894	  0.034323	 -6.918759	 22.657198	 -3.269155	 -1.565435	-17.643152	  9.122983	  1.728609	 16.122641	  8.379499	  2.046005	-14.491599	 -8.379499	 -2.046005	-14.491599	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.620195	180.000000	 90.000000	-52.015903	180.000000	 90.000000	  1.755397	-11.826445	 -3.567367	  1.571280	 -7.319811	  4.826799	
   319	3.190	  3.776184	  2.484209	 19.253374	  0.350550	 -6.664637	 22.364080	 -3.830743	 -1.759083	-17.111214	  8.606528	  1.506976	 18.352791	  8.183736	  1.875854	-14.559694	 -8.183736	 -1.875854	-14.559694	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.276920	180.000000	 90.000000	-55.872261	-180.000000	 90.000000	  1.790398	-14.015521	 -2.775195	  1.868203	 -6.506577	  2.434833	
   320	3.200	  4.938137	  2.603827	 20.258598	  0.733126	 -6.442444	 21.817879	 -4.302237	 -1.943404	-16.398348	  7.995930	  1.254230	 20.796570	  7.994728	  1.732160	-14.568396	 -7.994728	 -1.732160	-14.568396	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.772573	180.000000	 90.000000	-59.939022	180.000000	 90.000000	  1.824511	-15.605978	 -1.956918	  2.207347	 -5.593226	 -0.072632	
   321	3.210	  5.341232	  2.760092	 20.831615	  1.093518	 -6.260180	 21.060160	 -4.656426	 -2.118930	-15.490934	  7.310180	  0.981447	 23.424112	  7.808589	  1.610204	-14.529140	 -7.808589	 -1.610204	-14.529140	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.134687	180.000000	 90.000000	-64.106895	180.000000	 90.000000	  1.846269	-16.471682	 -1.130799	  2.574361	 -4.580590	 -2.635347	
   322	3.220	  5.075611	  2.921128	 21.071680	  1.361374	 -6.126114	 20.174528	 -4.860070	 -2.278460	-14.375455	  6.599477	  0.706894	 26.200905	  7.619447	  1.510583	-14.462438	 -7.619447	 -1.510583	-14.462438	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.391016	-180.000000	 90.000000	-68.242699	180.000000	 90.000000	  1.848629	-16.594305	 -0.348012	  2.957329	 -3.532111	 -5.175596	
   323	3.230	  4.340832	  3.063447	 21.098640	  1.508571	 -6.048175	 19.242235	 -4.924170	 -2.402906	-13.047995	  5.938013	  0.432852	 29.095268	  7.417921	  1.437784	-14.388264	 -7.417921	 -1.437784	-14.388264	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.561548	180.000000	 90.000000	-72.188194	180.000000	 90.000000	  1.835765	-16.148632	  0.395905	  3.333656	 -2.570134	 -7.479323	
   324	3.240	  3.393876	  3.181422	 21.003212	  1.547540	 -6.027063	 18.316790	 -4.887846	 -2.478858	-11.526299	  5.441460	  0.156440	 32.074471	  7.197182	  1.392167	-14.323285	 -7.197182	 -1.392167	-14.323285	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.675219	180.000000	 90.000000	-75.749199	180.000000	 90.000000	  1.815139	-15.414404	  1.114038	  3.685765	 -1.908414	 -9.391223	
   325	3.250	  2.495436	  3.281543	 20.852976	  1.503581	 -6.057808	 17.437878	 -4.797724	 -2.499701	 -9.822501	  5.222056	 -0.141068	 35.126907	  6.961439	  1.371872	-14.282807	 -6.961439	 -1.371872	-14.282807	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.753408	180.000000	 90.000000	-78.669434	180.000000	 90.000000	  1.795707	-14.636609	  1.789407	  4.021156	 -1.759980	-10.958240	
   326	3.260	  1.876100	  3.370964	 20.706034	  1.396721	 -6.127724	 16.623074	 -4.714508	 -2.465963	 -7.966329	  5.376009	 -0.482392	 38.230381	  6.705057	  1.371393	-14.275184	 -6.705057	 -1.371393	-14.275184	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.806728	-180.000000	 90.000000	-80.680733	180.000000	 90.000000	  1.783793	-14.020159	  2.415756	  4.304831	 -2.294941	-12.037477	
   327	3.270	  1.638986	  3.458978	 20.562817	  1.251819	 -6.219773	 15.852916	 -4.732444	 -2.386728	 -5.992665	  5.920178	 -0.905079	 41.351086	  6.421962	  1.382709	-14.304024	 -6.421962	 -1.382709	-14.304024	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.838964	-180.000000	 90.000000	-81.570503	180.000000	 90.000000	  1.778126	-13.710947	  3.065887	  4.484614	 -3.558514	-12.493222	
   328	3.280	  1.717531	  3.542238	 20.393677	  1.083690	 -6.317003	 15.099643	 -4.894568	 -2.276511	 -3.939722	  6.765736	 -1.416692	 44.428703	  6.111343	  1.400419	-14.356882	 -6.111343	 -1.400419	-14.356882	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.855854	-180.000000	 90.000000	-81.353828	-180.000000	 90.000000	  1.776048	-13.660546	  3.743914	  4.551559	 -5.460708	-12.434366	
   329	3.290	  1.948589	  3.614280	 20.167046	  0.902488	 -6.411131	 14.334007	 -5.206746	 -2.146950	 -1.845537	  7.746275	 -1.998872	 47.378490	  5.770296	  1.426577	-14.426970	 -5.770296	 -1.426577	-14.426970	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.863028	-180.000000	 90.000000	-80.360550	180.000000	 90.000000	  1.774639	-13.726237	  4.412589	  4.508177	 -7.769694	-11.950584	
   330	3.300	  2.156311	  3.670552	 19.852264	  0.719196	 -6.503491	 13.512246	 -5.664821	 -2.001581	  0.232018	  8.653303	 -2.616936	 50.076649	  5.383959	  1.471268	-14.512337	 -5.383959	 -1.471268	-14.512337	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.873098	180.000000	 90.000000	-78.935371	180.000000	 90.000000	  1.769581	-13.783187	  5.041369	  4.359883	-10.157327	-11.056970	
